M,Z
1218.935,-11.65
1219.935,-11.634
1220.934,-11.619
1221.934,-11.604
1222.934,-11.588
1223.934,-11.573
1224.934,-11.558
1225.934,-11.543
1226.934,-11.528
1227.934,-11.513
1228.934,-11.498
1229.934,-11.483
1230.934,-11.468
1231.934,-11.453
1232.934,-11.439
1233.934,-11.424
1234.934,-11.409
1235.934,-11.395
1236.934,-11.38
1237.934,-11.366
1238.933,-11.352
1239.933,-11.337
1240.933,-11.323
1241.933,-11.309
1242.933,-11.295
1243.933,-11.281
1244.933,-11.267
1245.933,-11.253
1246.933,-11.239
1247.933,-11.225
1248.933,-11.211
1249.933,-11.197
1250.933,-11.183
1251.933,-11.17
1252.933,-11.156
1253.933,-11.143
1254.933,-11.129
1255.933,-11.116
1256.933,-11.102
1257.932,-11.089
1258.932,-11.076
1259.932,-11.063
1260.932,-11.05
1261.932,-11.036
1262.932,-11.023
1263.932,-11.01
1264.932,-10.998
1265.932,-10.985
1266.932,-10.972
1267.932,-10.959
1268.932,-10.946
1269.932,-10.934
1270.932,-10.921
1271.932,-10.909
1272.932,-10.896
1273.932,-10.884
1274.932,-10.871
1275.931,-10.859
1276.931,-10.847
1277.931,-10.835
1278.931,-10.823
1279.931,-10.811
1280.931,-10.799
1281.931,-10.788
1282.931,-10.777
1283.931,-10.766
1284.931,-10.756
1285.931,-10.745
1286.931,-10.734
1287.931,-10.724
1288.931,-10.713
1289.931,-10.703
1290.931,-10.692
1291.931,-10.682
1292.931,-10.672
1293.931,-10.661
1294.93,-10.651
1295.93,-10.641
1296.93,-10.631
1297.93,-10.621
1298.93,-10.61
1299.93,-10.6
1300.93,-10.59
1301.93,-10.58
1302.93,-10.571
1303.93,-10.561
1304.93,-10.551
1305.93,-10.541
1306.93,-10.531
1307.93,-10.522
1308.93,-10.512
1309.93,-10.503
1310.93,-10.493
1311.93,-10.484
1312.93,-10.474
1313.929,-10.465
1314.929,-10.455
1315.929,-10.446
1316.929,-10.437
1317.929,-10.428
1318.929,-10.418
1319.929,-10.409
1320.929,-10.4
1321.929,-10.391
1322.929,-10.382
1323.929,-10.375
1324.929,-10.369
1325.929,-10.364
1326.929,-10.358
1327.929,-10.352
1328.929,-10.346
1329.929,-10.34
1330.929,-10.334
1331.928,-10.328
1332.928,-10.323
1333.928,-10.317
1334.928,-10.311
1335.928,-10.305
1336.928,-10.3
1337.928,-10.294
1338.928,-10.288
1339.928,-10.282
1340.928,-10.277
1341.928,-10.271
1342.928,-10.265
1343.928,-10.26
1344.928,-10.254
1345.928,-10.248
1346.928,-10.243
1347.928,-10.237
1348.928,-10.231
1349.928,-10.226
1350.927,-10.22
1351.927,-10.215
1352.927,-10.209
1353.927,-10.203
1354.927,-10.198
1355.927,-10.192
1356.927,-10.187
1357.927,-10.181
1358.927,-10.176
1359.927,-10.17
1360.927,-10.165
1361.927,-10.159
1362.927,-10.154
1363.927,-10.148
1364.927,-10.143
1365.927,-10.137
1366.927,-10.132
1367.927,-10.127
1368.927,-10.121
1369.926,-10.116
1370.926,-10.11
1371.926,-10.105
1372.926,-10.1
1373.926,-10.094
1374.926,-10.089
1375.926,-10.084
1376.926,-10.078
1377.926,-10.073
1378.926,-10.068
1379.926,-10.063
1380.926,-10.057
1381.926,-10.052
1382.926,-10.047
1383.926,-10.042
1384.926,-10.036
1385.926,-10.031
1386.926,-10.026
1387.925,-10.021
1388.925,-10.016
1389.925,-10.01
1390.925,-10.005
1391.925,-10
1392.925,-9.995
1393.925,-9.998
1394.925,-10
1395.925,-10.003
1396.925,-10.005
1397.925,-10.008
1398.925,-10.01
1399.925,-10.013
1400.925,-10.015
1401.925,-10.018
1402.925,-10.02
1403.925,-10.023
1404.925,-10.025
1405.925,-10.028
1406.924,-10.03
1407.924,-10.033
1408.924,-10.036
1409.924,-10.038
1410.924,-10.041
1411.924,-10.043
1412.924,-10.046
1413.924,-10.048
1414.924,-10.051
1415.924,-10.053
1416.924,-10.056
1417.924,-10.058
1418.924,-10.061
1419.924,-10.063
1420.924,-10.066
1421.924,-10.068
1422.924,-10.071
1423.924,-10.073
1424.923,-10.076
1425.923,-10.078
1426.923,-10.081
1427.923,-10.083
1428.923,-10.086
1429.923,-10.088
1430.923,-10.091
1431.923,-10.093
1432.923,-10.096
1433.923,-10.098
1434.923,-10.101
1435.923,-10.103
1436.923,-10.106
1437.923,-10.108
1438.923,-10.111
1439.923,-10.113
1440.923,-10.116
1441.923,-10.118
1442.923,-10.121
1443.922,-10.123
1444.922,-10.126
1445.922,-10.129
1446.922,-10.131
1447.922,-10.134
1448.922,-10.136
1449.922,-10.139
1450.922,-10.141
1451.922,-10.144
1452.922,-10.146
1453.922,-10.149
1454.922,-10.151
1455.922,-10.154
1456.922,-10.156
1457.922,-10.159
1458.922,-10.161
1459.922,-10.164
1460.922,-10.166
1461.922,-10.169
1462.921,-10.171
1463.921,-10.174
1464.921,-10.176
1465.921,-10.179
1466.921,-10.181
1467.921,-10.184
1468.921,-10.186
1469.921,-10.189
1470.921,-10.191
1471.921,-10.194
1472.921,-10.196
1473.921,-10.199
1474.921,-10.201
1475.921,-10.204
1476.921,-10.206
1477.921,-10.209
1478.921,-10.211
1479.921,-10.214
1480.92,-10.216
1481.92,-10.219
1482.92,-10.223
1483.92,-10.227
1484.92,-10.232
1485.92,-10.237
1486.92,-10.242
1487.92,-10.246
1488.92,-10.251
1489.92,-10.256
1490.92,-10.26
1491.92,-10.265
1492.92,-10.27
1493.92,-10.275
1494.92,-10.279
1495.92,-10.284
1496.92,-10.289
1497.92,-10.293
1498.92,-10.298
