M,Z
2899.914,-14.333
2900.914,-14.334
2901.914,-14.334
2902.914,-14.335
2903.914,-14.336
2904.914,-14.336
2905.914,-14.337
2906.914,-14.338
2907.914,-14.338
2908.914,-14.339
2909.914,-14.34
2910.914,-14.34
2911.914,-14.341
2912.914,-14.342
2913.914,-14.343
2914.914,-14.343
2915.914,-14.344
2916.914,-14.345
2917.914,-14.345
2918.914,-14.346
2919.914,-14.347
2920.914,-14.347
2921.914,-14.348
2922.914,-14.349
2923.914,-14.35
2924.914,-14.35
2925.914,-14.351
2926.914,-14.352
2927.913,-14.352
2928.913,-14.353
2929.913,-14.354
2930.913,-14.354
2931.913,-14.355
2932.913,-14.356
2933.913,-14.356
2934.913,-14.357
2935.913,-14.358
2936.913,-14.359
2937.913,-14.359
2938.913,-14.36
2939.913,-14.36
2940.913,-14.359
2941.913,-14.358
2942.913,-14.357
2943.913,-14.357
2944.913,-14.356
2945.913,-14.355
2946.913,-14.355
2947.913,-14.354
2948.913,-14.353
2949.913,-14.353
2950.913,-14.352
2951.913,-14.351
2952.913,-14.35
2953.913,-14.35
2954.913,-14.349
2955.913,-14.348
2956.913,-14.348
2957.913,-14.347
2958.913,-14.346
2959.913,-14.346
2960.913,-14.345
2961.912,-14.344
2962.912,-14.344
2963.912,-14.343
2964.912,-14.342
2965.912,-14.341
2966.912,-14.341
2967.912,-14.34
2968.912,-14.339
2969.912,-14.339
2970.912,-14.338
2971.912,-14.337
2972.912,-14.337
2973.912,-14.336
2974.912,-14.335
2975.912,-14.335
2976.912,-14.334
2977.912,-14.333
2978.912,-14.332
2979.912,-14.332
2980.912,-14.331
2981.912,-14.33
2982.912,-14.33
2983.912,-14.329
2984.912,-14.328
2985.912,-14.328
2986.912,-14.327
2987.912,-14.326
2988.912,-14.326
2989.912,-14.325
2990.912,-14.323
2991.912,-14.321
2992.912,-14.319
2993.912,-14.317
2994.912,-14.315
2995.911,-14.313
2996.911,-14.311
2997.911,-14.309
2998.911,-14.307
2999.911,-14.305
3000.911,-14.303
3001.911,-14.301
3002.911,-14.299
3003.911,-14.297
3004.911,-14.295
3005.911,-14.293
3006.911,-14.291
3007.911,-14.289
3008.911,-14.287
3009.911,-14.286
3010.911,-14.284
3011.911,-14.282
3012.911,-14.28
3013.911,-14.278
3014.911,-14.276
3015.911,-14.275
3016.911,-14.273
3017.911,-14.271
3018.911,-14.269
3019.911,-14.268
3020.911,-14.266
3021.911,-14.264
3022.911,-14.263
3023.911,-14.261
3024.911,-14.259
3025.911,-14.257
3026.911,-14.256
3027.911,-14.254
3028.911,-14.253
3029.91,-14.251
3030.91,-14.249
3031.91,-14.248
3032.91,-14.246
3033.91,-14.245
3034.91,-14.243
3035.91,-14.241
3036.91,-14.24
3037.91,-14.238
3038.91,-14.237
3039.91,-14.235
3040.91,-14.234
3041.91,-14.232
3042.91,-14.231
3043.91,-14.229
3044.91,-14.228
3045.91,-14.227
3046.91,-14.225
3047.91,-14.224
3048.91,-14.222
3049.91,-14.221
3050.91,-14.22
3051.91,-14.218
3052.91,-14.217
3053.91,-14.216
3054.91,-14.214
3055.91,-14.213
3056.91,-14.212
3057.91,-14.21
3058.91,-14.209
3059.91,-14.208
3060.91,-14.206
3061.91,-14.205
3062.91,-14.204
3063.909,-14.203
3064.909,-14.202
3065.909,-14.2
3066.909,-14.199
3067.909,-14.198
3068.909,-14.197
3069.909,-14.196
3070.909,-14.195
3071.909,-14.193
3072.909,-14.192
3073.909,-14.191
3074.909,-14.19
3075.909,-14.189
3076.909,-14.188
3077.909,-14.187
3078.909,-14.186
3079.909,-14.185
3080.909,-14.184
3081.909,-14.183
3082.909,-14.182
3083.909,-14.179
3084.909,-14.176
3085.909,-14.173
3086.909,-14.169
3087.909,-14.166
3088.909,-14.163
3089.909,-14.159
3090.909,-14.156
3091.909,-14.152
3092.909,-14.149
3093.909,-14.145
3094.909,-14.142
3095.909,-14.138
3096.908,-14.134
3097.908,-14.131
3098.908,-14.127
3099.908,-14.123
3100.908,-14.12
3101.908,-14.116
3102.908,-14.112
3103.908,-14.108
3104.908,-14.104
3105.908,-14.1
3106.908,-14.097
3107.908,-14.093
3108.908,-14.088
3109.908,-14.084
3110.908,-14.079
3111.908,-14.074
3112.908,-14.069
3113.908,-14.064
3114.908,-14.059
3115.908,-14.054
3116.908,-14.049
3117.908,-14.045
3118.908,-14.04
3119.908,-14.035
3120.908,-14.03
3121.908,-14.024
3122.908,-14.019
3123.908,-14.014
3124.908,-14.009
3125.908,-14.004
3126.908,-13.999
3127.908,-13.994
3128.908,-13.988
3129.908,-13.983
3130.907,-13.978
3131.907,-13.973
3132.907,-13.967
3133.907,-13.962
3134.907,-13.957
3135.907,-13.951
3136.907,-13.946
3137.907,-13.94
3138.907,-13.935
3139.907,-13.93
3140.907,-13.924
3141.907,-13.918
3142.907,-13.913
3143.907,-13.907
3144.907,-13.902
3145.907,-13.896
3146.907,-13.891
3147.907,-13.885
3148.907,-13.879
3149.907,-13.873
3150.907,-13.868
3151.907,-13.862
3152.907,-13.856
3153.907,-13.85
3154.907,-13.845
3155.907,-13.839
3156.907,-13.833
3157.907,-13.827
3158.907,-13.821
3159.907,-13.815
3160.907,-13.809
3161.907,-13.803
3162.907,-13.797
3163.907,-13.791
3164.906,-13.785
3165.906,-13.779
3166.906,-13.773
3167.906,-13.767
3168.906,-13.761
3169.906,-13.754
3170.906,-13.748
3171.906,-13.742
3172.906,-13.736
3173.906,-13.729
3174.906,-13.723
3175.906,-13.717
3176.906,-13.71
3177.906,-13.704
3178.906,-13.698
3179.906,-13.691
3180.906,-13.685
3181.906,-13.678
3182.906,-13.672
3183.906,-13.665
3184.906,-13.659
3185.906,-13.652
3186.906,-13.646
3187.906,-13.639
3188.906,-13.633
3189.906,-13.626
3190.906,-13.619
3191.906,-13.613
3192.906,-13.606
3193.906,-13.599
3194.906,-13.592
3195.906,-13.586
3196.906,-13.579
3197.906,-13.572
3198.905,-13.565
3199.905,-13.558
3200.905,-13.551
3201.905,-13.544
3202.905,-13.537
3203.905,-13.53
3204.905,-13.523
3205.905,-13.516
3206.905,-13.509
3207.905,-13.502
3208.905,-13.495
3209.905,-13.488
3210.905,-13.481
3211.905,-13.474
3212.905,-13.467
3213.905,-13.459
3214.905,-13.452
3215.905,-13.445
3216.905,-13.438
3217.905,-13.43
3218.905,-13.423
3219.905,-13.416
3220.905,-13.408
3221.905,-13.401
3222.905,-13.394
3223.905,-13.386
3224.905,-13.379
3225.905,-13.371
3226.905,-13.364
3227.905,-13.358
3228.905,-13.354
3229.905,-13.35
3230.905,-13.346
3231.905,-13.342
3232.904,-13.338
3233.904,-13.334
3234.904,-13.33
3235.904,-13.326
3236.904,-13.322
3237.904,-13.318
3238.904,-13.314
3239.904,-13.311
3240.904,-13.307
3241.904,-13.304
3242.904,-13.3
3243.904,-13.296
3244.904,-13.293
3245.904,-13.289
3246.904,-13.286
3247.904,-13.283
3248.904,-13.279
3249.904,-13.276
3250.904,-13.273
3251.904,-13.27
3252.904,-13.266
3253.904,-13.263
3254.904,-13.26
3255.904,-13.257
3256.904,-13.254
3257.904,-13.251
3258.904,-13.248
3259.904,-13.245
3260.904,-13.243
3261.904,-13.24
3262.904,-13.237
3263.904,-13.234
3264.904,-13.232
3265.904,-13.229
3266.903,-13.226
3267.903,-13.224
3268.903,-13.221
3269.903,-13.219
3270.903,-13.217
3271.903,-13.214
3272.903,-13.212
3273.903,-13.21
3274.903,-13.207
3275.903,-13.205
3276.903,-13.203
3277.903,-13.201
3278.903,-13.199
3279.903,-13.197
3280.903,-13.195
3281.903,-13.193
3282.903,-13.191
3283.903,-13.189
3284.903,-13.187
3285.903,-13.185
3286.903,-13.183
3287.903,-13.182
3288.903,-13.18
3289.903,-13.178
3290.903,-13.177
3291.903,-13.175
3292.903,-13.173
3293.903,-13.172
3294.903,-13.171
3295.903,-13.169
3296.903,-13.168
3297.903,-13.166
3298.903,-13.165
3299.903,-13.164
3300.902,-13.163
3301.902,-13.162
3302.902,-13.16
3303.902,-13.159
3304.902,-13.158
3305.902,-13.157
3306.902,-13.156
3307.902,-13.155
3308.902,-13.155
3309.902,-13.154
3310.902,-13.153
3311.902,-13.152
3312.902,-13.152
3313.902,-13.151
3314.902,-13.15
3315.902,-13.15
3316.902,-13.149
3317.902,-13.149
3318.902,-13.148
3319.902,-13.148
3320.902,-13.147
3321.902,-13.147
3322.902,-13.147
3323.902,-13.146
3324.902,-13.146
3325.902,-13.146
3326.902,-13.146
3327.902,-13.146
3328.902,-13.146
3329.902,-13.146
3330.902,-13.146
3331.902,-13.146
3332.902,-13.146
3333.901,-13.146
3334.901,-13.146
3335.901,-13.147
3336.901,-13.147
3337.901,-13.147
3338.901,-13.147
3339.901,-13.148
3340.901,-13.148
3341.901,-13.149
3342.901,-13.149
3343.901,-13.15
3344.901,-13.15
3345.901,-13.151
3346.901,-13.143
3347.901,-13.135
3348.901,-13.126
3349.901,-13.117
3350.901,-13.108
3351.901,-13.099
3352.901,-13.09
3353.901,-13.08
3354.901,-13.071
3355.901,-13.061
3356.901,-13.052
3357.901,-13.042
3358.901,-13.032
3359.901,-13.023
3360.901,-13.013
3361.901,-13.003
3362.901,-12.993
3363.901,-12.982
3364.901,-12.972
3365.901,-12.962
3366.901,-12.951
3367.9,-12.941
3368.9,-12.93
3369.9,-12.92
3370.9,-12.909
3371.9,-12.898
3372.9,-12.888
3373.9,-12.878
3374.9,-12.867
3375.9,-12.857
3376.9,-12.847
3377.9,-12.836
3378.9,-12.826
3379.9,-12.816
3380.9,-12.805
3381.9,-12.795
3382.9,-12.785
3383.9,-12.774
3384.9,-12.764
3385.9,-12.753
3386.9,-12.743
3387.9,-12.732
3388.9,-12.722
3389.9,-12.712
3390.9,-12.701
3391.9,-12.691
3392.9,-12.68
3393.9,-12.67
3394.9,-12.659
3395.9,-12.649
3396.9,-12.638
3397.9,-12.627
3398.9,-12.617
3399.9,-12.606
3400.9,-12.596
3401.899,-12.585
3402.899,-12.574
3403.899,-12.564
3404.899,-12.553
3405.899,-12.542
3406.899,-12.532
3407.899,-12.521
3408.899,-12.51
3409.899,-12.5
3410.899,-12.489
3411.899,-12.478
3412.899,-12.468
3413.899,-12.457
3414.899,-12.446
3415.899,-12.435
3416.899,-12.424
3417.899,-12.414
3418.899,-12.403
3419.899,-12.392
3420.899,-12.381
3421.899,-12.37
3422.899,-12.36
3423.899,-12.349
3424.899,-12.338
3425.899,-12.327
3426.899,-12.316
3427.899,-12.305
3428.899,-12.294
3429.899,-12.283
3430.899,-12.272
3431.899,-12.261
3432.899,-12.25
3433.899,-12.239
3434.899,-12.228
3435.898,-12.217
3436.898,-12.206
3437.898,-12.195
3438.898,-12.184
3439.898,-12.173
3440.898,-12.162
3441.898,-12.151
3442.898,-12.14
3443.898,-12.129
3444.898,-12.118
3445.898,-12.107
3446.898,-12.096
3447.898,-12.084
3448.898,-12.073
3449.898,-12.062
3450.898,-12.051
3451.898,-12.04
3452.898,-12.029
3453.898,-12.017
3454.898,-12.006
3455.898,-11.995
3456.898,-11.984
3457.898,-11.972
3458.898,-11.961
3459.898,-11.95
3460.898,-11.938
3461.898,-11.927
3462.898,-11.916
3463.898,-11.905
3464.898,-11.893
3465.898,-11.879
3466.898,-11.866
3467.898,-11.853
3468.898,-11.839
3469.897,-11.826
3470.897,-11.812
3471.897,-11.799
3472.897,-11.785
3473.897,-11.772
3474.897,-11.758
3475.897,-11.745
3476.897,-11.731
3477.897,-11.717
3478.897,-11.703
3479.897,-11.69
3480.897,-11.676
3481.897,-11.662
3482.897,-11.648
3483.897,-11.634
3484.897,-11.62
3485.897,-11.606
3486.897,-11.592
3487.897,-11.578
3488.897,-11.564
3489.897,-11.55
3490.897,-11.535
3491.897,-11.521
3492.897,-11.507
3493.897,-11.493
3494.897,-11.478
3495.897,-11.464
3496.897,-11.45
3497.897,-11.435
3498.897,-11.421
3499.897,-11.406
3500.897,-11.392
3501.897,-11.377
3502.897,-11.363
3503.896,-11.348
3504.896,-11.333
3505.896,-11.319
3506.896,-11.304
3507.896,-11.289
3508.896,-11.274
3509.896,-11.259
3510.896,-11.245
3511.896,-11.23
3512.896,-11.215
3513.896,-11.2
3514.896,-11.185
3515.896,-11.171
3516.896,-11.162
3517.896,-11.154
3518.896,-11.145
3519.896,-11.137
3520.896,-11.129
3521.896,-11.122
3522.896,-11.114
3523.896,-11.107
3524.896,-11.1
3525.896,-11.093
3526.896,-11.086
3527.896,-11.08
3528.896,-11.074
3529.896,-11.067
3530.896,-11.061
3531.896,-11.056
3532.896,-11.05
3533.896,-11.045
3534.896,-11.039
3535.896,-11.034
3536.895,-11.03
3537.895,-11.025
3538.895,-11.02
3539.895,-11.016
3540.895,-11.012
3541.895,-11.008
3542.895,-11.004
3543.895,-11.001
3544.895,-10.998
3545.895,-10.994
3546.895,-10.991
3547.895,-10.989
3548.895,-10.986
3549.895,-10.984
3550.895,-10.981
3551.895,-10.979
3552.895,-10.977
3553.895,-10.976
3554.895,-10.974
3555.895,-10.973
3556.895,-10.972
3557.895,-10.971
3558.895,-10.97
3559.895,-10.97
3560.895,-10.969
3561.895,-10.969
3562.895,-10.969
3563.895,-10.969
3564.895,-10.97
3565.895,-10.97
3566.895,-10.971
3567.895,-10.972
3568.895,-10.973
3569.895,-10.975
3570.894,-10.976
3571.894,-10.978
3572.894,-10.98
3573.894,-10.982
3574.894,-10.984
3575.894,-10.986
3576.894,-10.989
3577.894,-10.992
3578.894,-10.995
3579.894,-10.998
3580.894,-11.002
3581.894,-11.005
3582.894,-11.009
3583.894,-11.013
3584.894,-11.018
3585.894,-11.023
3586.894,-11.028
3587.894,-11.032
3588.894,-11.037
3589.894,-11.041
3590.894,-11.045
3591.894,-11.048
3592.894,-11.052
3593.894,-11.055
3594.894,-11.059
3595.894,-11.062
3596.894,-11.065
3597.894,-11.067
3598.894,-11.07
3599.894,-11.072
3600.894,-11.074
3601.894,-11.076
3602.894,-11.078
3603.894,-11.08
3604.893,-11.081
3605.893,-11.083
3606.893,-11.084
3607.893,-11.085
3608.893,-11.086
3609.893,-11.086
3610.893,-11.087
3611.893,-11.087
3612.893,-11.087
3613.893,-11.087
3614.893,-11.087
3615.893,-11.086
3616.893,-11.086
3617.893,-11.085
3618.893,-11.084
3619.893,-11.083
3620.893,-11.081
3621.893,-11.08
3622.893,-11.078
3623.893,-11.076
3624.893,-11.074
3625.893,-11.072
3626.893,-11.07
3627.893,-11.067
3628.893,-11.064
3629.893,-11.062
3630.893,-11.058
3631.893,-11.055
3632.893,-11.052
3633.893,-11.048
3634.893,-11.044
3635.893,-11.04
3636.893,-11.036
3637.893,-11.032
3638.892,-11.028
3639.892,-11.023
3640.892,-11.018
3641.892,-11.013
3642.892,-11.008
3643.892,-11.003
3644.892,-10.997
3645.892,-10.991
3646.892,-10.985
3647.892,-10.979
3648.892,-10.973
3649.892,-10.967
3650.892,-10.96
3651.892,-10.953
3652.892,-10.947
3653.892,-10.939
3654.892,-10.932
3655.892,-10.925
3656.892,-10.917
3657.892,-10.909
3658.892,-10.901
3659.892,-10.893
3660.892,-10.875
3661.892,-10.856
3662.892,-10.838
3663.892,-10.82
3664.892,-10.802
3665.892,-10.784
3666.892,-10.766
3667.892,-10.748
3668.892,-10.73
3669.892,-10.712
3670.892,-10.694
3671.892,-10.677
3672.891,-10.659
3673.891,-10.642
3674.891,-10.625
3675.891,-10.607
3676.891,-10.59
3677.891,-10.573
3678.891,-10.556
3679.891,-10.539
3680.891,-10.522
3681.891,-10.505
3682.891,-10.489
3683.891,-10.472
3684.891,-10.456
3685.891,-10.439
3686.891,-10.423
3687.891,-10.407
3688.891,-10.39
3689.891,-10.374
3690.891,-10.358
3691.891,-10.342
3692.891,-10.326
3693.891,-10.311
3694.891,-10.295
3695.891,-10.279
3696.891,-10.264
3697.891,-10.248
3698.891,-10.233
3699.891,-10.218
3700.891,-10.202
3701.891,-10.187
3702.891,-10.174
3703.891,-10.16
3704.891,-10.147
3705.891,-10.134
3706.89,-10.121
3707.89,-10.108
3708.89,-10.095
3709.89,-10.082
3710.89,-10.069
3711.89,-10.056
3712.89,-10.044
3713.89,-10.031
3714.89,-10.018
3715.89,-10.005
3716.89,-9.993
3717.89,-9.98
3718.89,-9.968
3719.89,-9.955
3720.89,-9.943
3721.89,-9.93
3722.89,-9.918
3723.89,-9.906
3724.89,-9.894
3725.89,-9.881
3726.89,-9.869
3727.89,-9.857
3728.89,-9.845
3729.89,-9.833
3730.89,-9.821
3731.89,-9.809
3732.89,-9.797
3733.89,-9.785
3734.89,-9.774
3735.89,-9.762
3736.89,-9.75
3737.89,-9.739
3738.89,-9.727
3739.89,-9.716
3740.889,-9.704
3741.889,-9.693
3742.889,-9.681
3743.889,-9.67
3744.889,-9.659
3745.889,-9.647
3746.889,-9.636
3747.889,-9.625
3748.889,-9.614
3749.889,-9.603
3750.889,-9.592
3751.889,-9.581
3752.889,-9.57
3753.889,-9.559
3754.889,-9.548
3755.889,-9.537
3756.889,-9.526
3757.889,-9.516
3758.889,-9.505
3759.889,-9.494
3760.889,-9.484
3761.889,-9.473
3762.889,-9.463
3763.889,-9.453
3764.889,-9.442
3765.889,-9.432
3766.889,-9.422
3767.889,-9.411
3768.889,-9.401
3769.889,-9.391
3770.889,-9.381
3771.889,-9.371
3772.889,-9.361
3773.888,-9.351
3774.888,-9.341
3775.888,-9.331
3776.888,-9.321
3777.888,-9.312
3778.888,-9.302
3779.888,-9.292
3780.888,-9.283
3781.888,-9.273
3782.888,-9.263
3783.888,-9.254
3784.888,-9.245
3785.888,-9.235
3786.888,-9.226
3787.888,-9.216
3788.888,-9.207
3789.888,-9.198
3790.888,-9.189
3791.888,-9.18
3792.888,-9.171
3793.888,-9.162
3794.888,-9.153
3795.888,-9.144
3796.888,-9.135
3797.888,-9.126
3798.888,-9.117
3799.888,-9.109
3800.888,-9.1
3801.888,-9.091
3802.888,-9.083
3803.888,-9.074
3804.888,-9.066
3805.888,-9.059
3806.888,-9.051
3807.887,-9.044
3808.887,-9.036
3809.887,-9.029
3810.887,-9.021
3811.887,-9.014
3812.887,-9.006
3813.887,-8.999
3814.887,-8.991
3815.887,-8.984
3816.887,-8.977
3817.887,-8.969
3818.887,-8.962
3819.887,-8.955
3820.887,-8.947
3821.887,-8.94
3822.887,-8.932
3823.887,-8.924
3824.887,-8.916
3825.887,-8.909
3826.887,-8.901
3827.887,-8.893
3828.887,-8.885
3829.887,-8.877
3830.887,-8.87
3831.887,-8.862
3832.887,-8.854
3833.887,-8.847
3834.887,-8.839
3835.887,-8.831
3836.887,-8.823
3837.887,-8.816
3838.887,-8.808
3839.887,-8.8
3840.887,-8.793
3841.886,-8.785
3842.886,-8.777
3843.886,-8.77
3844.886,-8.762
3845.886,-8.754
3846.886,-8.747
3847.886,-8.739
3848.886,-8.731
3849.886,-8.724
3850.886,-8.716
3851.886,-8.708
3852.886,-8.701
3853.886,-8.693
3854.886,-8.685
3855.886,-8.678
3856.886,-8.67
3857.886,-8.663
3858.886,-8.655
3859.886,-8.648
3860.886,-8.64
3861.886,-8.632
3862.886,-8.625
3863.886,-8.617
3864.886,-8.61
3865.886,-8.602
3866.886,-8.595
3867.886,-8.587
3868.886,-8.58
3869.886,-8.572
3870.886,-8.565
3871.886,-8.557
3872.886,-8.549
3873.886,-8.542
3874.886,-8.535
3875.885,-8.527
3876.885,-8.52
3877.885,-8.512
3878.885,-8.505
3879.885,-8.497
3880.885,-8.49
3881.885,-8.482
3882.885,-8.475
3883.885,-8.467
3884.885,-8.46
3885.885,-8.452
3886.885,-8.445
3887.885,-8.438
3888.885,-8.43
3889.885,-8.423
3890.885,-8.415
3891.885,-8.408
3892.885,-8.401
3893.885,-8.393
3894.885,-8.386
3895.885,-8.379
3896.885,-8.371
3897.885,-8.364
3898.885,-8.356
3899.885,-8.349
3900.885,-8.342
3901.885,-8.334
3902.885,-8.327
3903.885,-8.32
3904.885,-8.312
3905.885,-8.305
3906.885,-8.298
3907.885,-8.291
3908.885,-8.283
3909.884,-8.276
3910.884,-8.269
3911.884,-8.261
3912.884,-8.254
3913.884,-8.247
3914.884,-8.24
3915.884,-8.232
3916.884,-8.225
3917.884,-8.218
3918.884,-8.211
3919.884,-8.203
3920.884,-8.196
3921.884,-8.189
3922.884,-8.182
3923.884,-8.175
3924.884,-8.167
3925.884,-8.16
3926.884,-8.153
3927.884,-8.146
3928.884,-8.139
3929.884,-8.131
3930.884,-8.124
3931.884,-8.117
3932.884,-8.11
3933.884,-8.103
3934.884,-8.096
3935.884,-8.088
3936.884,-8.081
3937.884,-8.074
3938.884,-8.067
3939.884,-8.062
3940.884,-8.058
3941.884,-8.054
3942.884,-8.051
3943.883,-8.047
3944.883,-8.043
3945.883,-8.039
3946.883,-8.036
3947.883,-8.032
3948.883,-8.027
3949.883,-8.023
3950.883,-8.018
3951.883,-8.014
3952.883,-8.009
3953.883,-8.005
3954.883,-8
3955.883,-7.996
3956.883,-7.991
3957.883,-7.987
3958.883,-7.982
3959.883,-7.978
3960.883,-7.973
3961.883,-7.969
3962.883,-7.965
3963.883,-7.96
3964.883,-7.956
3965.883,-7.952
3966.883,-7.948
3967.883,-7.943
3968.883,-7.939
3969.883,-7.935
3970.883,-7.931
3971.883,-7.927
3972.883,-7.923
3973.883,-7.919
3974.883,-7.915
3975.883,-7.911
3976.882,-7.907
3977.882,-7.903
3978.882,-7.899
3979.882,-7.895
3980.882,-7.891
3981.882,-7.887
3982.882,-7.883
3983.882,-7.879
3984.882,-7.876
3985.882,-7.872
3986.882,-7.868
3987.882,-7.864
3988.882,-7.861
3989.882,-7.857
3990.882,-7.853
3991.882,-7.85
3992.882,-7.846
3993.882,-7.842
3994.882,-7.839
3995.882,-7.835
3996.882,-7.832
3997.882,-7.828
3998.882,-7.825
3999.882,-7.821
4000.882,-7.818
4001.882,-7.814
4002.882,-7.811
4003.882,-7.808
4004.882,-7.804
4005.882,-7.801
4006.882,-7.798
4007.882,-7.794
4008.882,-7.791
4009.882,-7.788
4010.881,-7.785
4011.881,-7.782
4012.881,-7.778
4013.881,-7.775
4014.881,-7.772
4015.881,-7.769
4016.881,-7.766
4017.881,-7.763
4018.881,-7.76
4019.881,-7.757
4020.881,-7.754
4021.881,-7.751
4022.881,-7.748
4023.881,-7.745
4024.881,-7.742
4025.881,-7.739
4026.881,-7.737
4027.881,-7.734
4028.881,-7.731
4029.881,-7.728
4030.881,-7.726
4031.881,-7.723
4032.881,-7.72
4033.881,-7.718
4034.881,-7.715
4035.881,-7.712
4036.881,-7.71
4037.881,-7.707
4038.881,-7.705
4039.881,-7.702
4040.881,-7.7
4041.881,-7.697
4042.881,-7.695
4043.881,-7.692
4044.88,-7.69
4045.88,-7.687
4046.88,-7.685
4047.88,-7.683
4048.88,-7.68
4049.88,-7.678
4050.88,-7.676
4051.88,-7.674
4052.88,-7.671
4053.88,-7.669
4054.88,-7.667
4055.88,-7.665
4056.88,-7.663
4057.88,-7.661
4058.88,-7.656
4059.88,-7.651
4060.88,-7.645
4061.88,-7.64
4062.88,-7.634
4063.88,-7.629
4064.88,-7.624
4065.88,-7.619
4066.88,-7.613
4067.88,-7.608
4068.88,-7.603
4069.88,-7.598
4070.88,-7.592
4071.88,-7.587
4072.88,-7.582
4073.88,-7.577
4074.88,-7.572
4075.88,-7.567
4076.88,-7.562
4077.88,-7.557
4078.879,-7.552
4079.879,-7.547
4080.879,-7.542
4081.879,-7.537
4082.879,-7.532
4083.879,-7.527
4084.879,-7.523
4085.879,-7.518
4086.879,-7.513
4087.879,-7.508
4088.879,-7.503
4089.879,-7.499
4090.879,-7.494
4091.879,-7.489
4092.879,-7.482
4093.879,-7.473
4094.879,-7.464
4095.879,-7.454
4096.879,-7.445
4097.879,-7.436
4098.879,-7.427
4099.879,-7.418
4100.879,-7.409
4101.879,-7.4
4102.879,-7.391
4103.879,-7.382
4104.879,-7.373
4105.879,-7.364
4106.879,-7.355
4107.879,-7.346
4108.879,-7.337
4109.879,-7.329
4110.879,-7.32
4111.879,-7.311
4112.878,-7.303
4113.878,-7.294
4114.878,-7.286
4115.878,-7.277
4116.878,-7.268
4117.878,-7.26
4118.878,-7.252
4119.878,-7.243
4120.878,-7.235
4121.878,-7.227
4122.878,-7.218
4123.878,-7.21
4124.878,-7.202
4125.878,-7.194
4126.878,-7.185
4127.878,-7.177
4128.878,-7.169
4129.878,-7.161
4130.878,-7.153
4131.878,-7.145
4132.878,-7.137
4133.878,-7.13
4134.878,-7.122
4135.878,-7.114
4136.878,-7.106
4137.878,-7.099
4138.878,-7.091
4139.878,-7.083
4140.878,-7.076
4141.878,-7.068
4142.878,-7.06
4143.878,-7.053
4144.878,-7.045
4145.878,-7.038
4146.877,-7.031
4147.877,-7.023
4148.877,-7.016
4149.877,-7.009
4150.877,-7.001
4151.877,-6.994
4152.877,-6.987
4153.877,-6.98
4154.877,-6.973
4155.877,-6.966
4156.877,-6.959
4157.877,-6.951
4158.877,-6.945
4159.877,-6.938
4160.877,-6.931
4161.877,-6.924
4162.877,-6.917
4163.877,-6.91
4164.877,-6.903
4165.877,-6.897
4166.877,-6.89
4167.877,-6.884
4168.877,-6.877
4169.877,-6.87
4170.877,-6.864
4171.877,-6.857
4172.877,-6.851
4173.877,-6.844
4174.877,-6.838
4175.877,-6.832
4176.877,-6.826
4177.877,-6.823
4178.877,-6.82
4179.877,-6.817
4180.876,-6.814
4181.876,-6.812
4182.876,-6.809
4183.876,-6.806
4184.876,-6.803
4185.876,-6.801
4186.876,-6.798
4187.876,-6.795
4188.876,-6.792
4189.876,-6.789
4190.876,-6.787
4191.876,-6.784
4192.876,-6.781
4193.876,-6.778
4194.876,-6.776
4195.876,-6.773
4196.876,-6.77
4197.876,-6.767
4198.876,-6.765
4199.876,-6.762
4200.876,-6.759
4201.876,-6.756
4202.876,-6.753
4203.876,-6.751
4204.876,-6.748
4205.876,-6.745
4206.876,-6.742
4207.876,-6.74
4208.876,-6.737
4209.876,-6.734
4210.876,-6.731
4211.876,-6.728
4212.876,-6.726
4213.875,-6.723
4214.875,-6.72
4215.875,-6.717
4216.875,-6.714
4217.875,-6.712
4218.875,-6.709
4219.875,-6.706
4220.875,-6.703
4221.875,-6.701
4222.875,-6.698
4223.875,-6.695
4224.875,-6.692
4225.875,-6.69
4226.875,-6.687
4227.875,-6.684
4228.875,-6.681
4229.875,-6.679
4230.875,-6.676
4231.875,-6.673
4232.875,-6.67
4233.875,-6.667
4234.875,-6.665
4235.875,-6.662
4236.875,-6.659
4237.875,-6.657
4238.875,-6.655
4239.875,-6.653
4240.875,-6.651
4241.875,-6.649
4242.875,-6.647
4243.875,-6.645
4244.875,-6.643
4245.875,-6.641
4246.875,-6.639
4247.874,-6.636
4248.874,-6.634
4249.874,-6.632
4250.874,-6.63
4251.874,-6.628
4252.874,-6.626
4253.874,-6.624
4254.874,-6.622
4255.874,-6.62
4256.874,-6.618
4257.874,-6.616
4258.874,-6.614
4259.874,-6.611
4260.874,-6.609
4261.874,-6.607
4262.874,-6.605
4263.874,-6.603
4264.874,-6.601
4265.874,-6.599
4266.874,-6.597
4267.874,-6.595
4268.874,-6.593
4269.874,-6.591
4270.874,-6.589
4271.874,-6.586
4272.874,-6.584
4273.874,-6.582
4274.874,-6.58
4275.874,-6.578
4276.874,-6.576
4277.874,-6.574
4278.874,-6.572
4279.874,-6.57
4280.874,-6.568
4281.873,-6.566
4282.873,-6.564
4283.873,-6.562
4284.873,-6.559
4285.873,-6.557
4286.873,-6.555
4287.873,-6.553
4288.873,-6.551
4289.873,-6.549
4290.873,-6.547
4291.873,-6.545
4292.873,-6.543
4293.873,-6.541
4294.873,-6.539
4295.873,-6.535
4296.873,-6.527
4297.873,-6.52
