858.975	-17.885
859.975	-17.892
860.975	-17.898
861.975	-17.905
862.975	-17.911
863.974	-17.918
864.974	-17.924
865.974	-17.931
866.974	-17.937
867.974	-17.944
868.974	-17.95
869.974	-17.957
870.974	-17.963
871.974	-17.97
872.974	-17.976
873.974	-17.982
874.974	-17.989
875.974	-17.995
876.974	-18.002
877.974	-18.008
878.974	-18.014
879.974	-18.021
880.974	-18.027
881.974	-18.033
882.974	-18.04
883.974	-18.046
884.974	-18.052
885.974	-18.058
886.974	-18.065
887.974	-18.071
888.974	-18.077
889.974	-18.083
890.974	-18.09
891.974	-18.096
892.974	-18.102
893.974	-18.108
894.974	-18.114
895.974	-18.12
896.973	-18.127
897.973	-18.133
898.973	-18.139
899.973	-18.145
900.973	-18.151
901.973	-18.157
902.973	-18.163
903.973	-18.169
904.973	-18.175
905.973	-18.181
906.973	-18.187
907.973	-18.193
908.973	-18.199
909.973	-18.205
910.973	-18.211
911.973	-18.217
912.973	-18.223
913.973	-18.229
914.973	-18.235
915.973	-18.241
916.973	-18.247
917.973	-18.253
918.973	-18.259
919.973	-18.264
920.973	-18.27
921.973	-18.265
922.973	-18.26
923.973	-18.255
924.973	-18.249
925.973	-18.244
926.973	-18.238
927.973	-18.233
928.973	-18.227
929.973	-18.221
930.972	-18.215
931.972	-18.209
932.972	-18.203
933.972	-18.197
934.972	-18.19
935.972	-18.184
936.972	-18.177
937.972	-18.171
938.972	-18.164
939.972	-18.157
940.972	-18.15
941.972	-18.143
942.972	-18.136
943.972	-18.129
944.972	-18.121
945.972	-18.113
946.972	-18.106
947.972	-18.098
948.972	-18.09
949.972	-18.082
950.972	-18.074
951.972	-18.066
952.972	-18.058
953.972	-18.05
954.972	-18.041
955.972	-18.033
956.972	-18.024
957.972	-18.015
958.972	-18.006
959.972	-17.997
960.972	-17.988
961.972	-17.979
962.972	-17.97
963.972	-17.96
964.971	-17.951
965.971	-17.941
966.971	-17.931
967.971	-17.922
968.971	-17.912
969.971	-17.902
970.971	-17.892
971.971	-17.881
972.971	-17.867
973.971	-17.85
974.971	-17.834
975.971	-17.817
976.971	-17.801
977.971	-17.785
978.971	-17.768
979.971	-17.752
