X	Graphic Profile 1
551.691	102.486
552.690	102.477
553.690	102.474
554.689	102.477
555.689	102.484
556.688	102.494
557.687	102.506
558.687	102.517
559.686	102.534
560.686	102.555
561.685	102.582
562.685	102.598
563.684	102.607
564.684	102.617
565.683	102.623
566.682	102.630
567.682	102.641
568.681	102.654
569.681	102.658
570.680	102.659
571.680	102.660
572.679	102.659
573.678	102.656
574.678	102.651
575.677	102.645
576.677	102.648
577.676	102.652
578.676	102.656
579.675	102.662
580.675	102.675
581.674	102.684
582.673	102.690
583.673	102.708
584.672	102.727
585.672	102.748
586.671	102.769
587.671	102.791
588.670	102.812
589.670	102.829
590.669	102.829
591.668	102.828
592.668	102.827
593.667	102.826
594.667	102.831
595.666	102.844
596.666	102.861
597.665	102.882
598.664	102.901
599.664	102.920
600.663	102.937
601.663	102.951
602.662	102.955
603.662	102.963
604.661	102.978
605.661	102.997
606.660	103.018
607.659	103.043
608.659	103.072
609.658	103.089
610.658	103.099
611.657	103.106
612.657	103.114
613.656	103.124
614.656	103.136
615.655	103.149
616.654	103.172
617.654	103.196
618.653	103.219
619.653	103.241
620.652	103.265
621.652	103.288
622.651	103.312
623.650	103.334
624.650	103.339
625.649	103.343
626.649	103.348
627.648	103.353
628.648	103.358
629.647	103.364
630.647	103.370
631.646	103.396
632.645	103.420
633.645	103.442
634.644	103.461
635.644	103.478
636.643	103.492
637.643	103.506
638.642	103.525
639.641	103.541
640.641	103.554
641.640	103.564
642.640	103.571
643.639	103.575
644.639	103.578
645.638	103.596
646.638	103.621
647.637	103.645
648.636	103.666
649.636	103.685
650.635	103.702
651.635	103.718
652.634	103.735
653.634	103.757
654.633	103.778
655.633	103.799
656.632	103.819
657.631	103.839
658.631	103.852
659.630	103.858
660.630	103.854
661.629	103.851
662.629	103.852
663.628	103.857
664.627	103.866
665.627	103.884
666.626	103.903
667.626	103.921
668.625	103.938
669.625	103.954
670.624	103.969
671.624	103.982
672.623	103.996
673.622	104.010
674.622	104.024
675.621	104.040
676.621	104.064
677.620	104.094
678.620	104.130
679.619	104.161
680.619	104.192
681.618	104.222
682.617	104.225
683.617	104.223
684.616	104.223
685.616	104.224
686.615	104.217
687.615	104.212
688.614	104.207
689.613	104.216
690.613	104.237
691.612	104.258
692.612	104.279
693.611	104.297
694.611	104.310
695.610	104.319
696.610	104.321
697.609	104.316
698.608	104.316
699.608	104.319
700.607	104.319
701.607	104.314
702.606	104.303
703.606	104.287
704.605	104.261
705.605	104.236
706.604	104.270
707.603	104.357
708.603	104.428
709.602	104.483
710.602	104.522
711.601	104.561
712.601	104.605
713.600	104.638
714.599	104.663
715.599	104.686
716.598	104.708
717.598	104.728
718.597	104.761
719.597	104.825
720.596	104.873
721.596	104.919
722.595	104.969
723.594	105.022
724.594	105.079
725.593	105.140
726.593	105.213
727.592	105.309
728.592	105.405
729.591	105.499
730.591	105.589
731.590	105.677
732.589	105.762
733.589	105.828
734.588	105.845
735.588	105.858
736.587	105.868
737.587	105.875
738.586	105.878
739.585	105.879
740.585	105.876
741.584	105.876
742.584	105.873
743.583	105.867
744.583	105.857
745.582	105.845
746.582	105.829
747.581	105.810
748.580	105.807
749.580	105.804
750.579	105.803
751.579	105.802
752.578	105.801
753.578	105.802
754.577	105.805
755.577	105.808
756.576	105.810
757.575	105.811
758.575	105.811
759.574	105.811
760.574	105.810
761.573	105.793
762.573	105.763
763.572	105.735
764.571	105.711
765.571	105.691
766.570	105.675
767.570	105.663
768.569	105.652
769.569	105.640
770.568	105.626
771.568	105.613
772.567	105.601
773.566	105.591
774.566	105.582
775.565	105.589
776.565	105.601
777.564	105.599
778.564	105.599
779.563	105.604
780.563	105.616
781.562	105.632
782.561	105.636
783.561	105.641
784.560	105.651
785.560	105.663
786.559	105.677
787.559	105.693
788.558	105.709
789.557	105.718
790.557	105.726
791.556	105.730
792.556	105.719
793.555	105.705
794.555	105.688
795.554	105.671
796.554	105.668
797.553	105.670
798.552	105.676
799.552	105.706
800.551	105.735
801.551	105.762
802.550	105.786
803.550	105.804
804.549	105.821
805.549	105.837
806.548	105.851
807.547	105.865
808.547	105.880
809.546	105.896
810.546	105.913
811.545	105.927
812.545	105.939
813.544	105.955
814.543	105.985
815.543	106.022
816.542	106.062
817.542	106.088
818.541	106.095
819.541	106.084
820.540	106.055
821.540	106.035
822.539	106.022
823.538	106.053
824.538	106.081
825.537	106.090
826.537	106.080
827.536	106.051
828.536	106.057
829.535	106.084
830.535	106.121
831.534	106.152
832.533	106.174
833.533	106.190
834.532	106.197
835.532	106.187
836.531	106.163
837.531	106.154
838.530	106.154
839.529	106.162
840.529	106.178
841.528	106.202
842.528	106.234
843.527	106.251
844.527	106.248
845.526	106.247
846.526	106.247
847.525	106.248
848.524	106.251
849.524	106.254
850.523	106.268
851.523	106.282
852.522	106.299
853.522	106.318
854.521	106.339
855.521	106.361
856.520	106.386
857.519	106.398
858.519	106.391
859.518	106.383
860.518	106.372
861.517	106.359
862.517	106.343
863.516	106.325
864.515	106.325
865.515	106.350
866.514	106.366
867.514	106.372
868.513	106.370
869.513	106.358
870.512	106.337
871.512	106.322
872.511	106.359
873.510	106.396
874.510	106.428
875.509	106.454
876.509	106.474
877.508	106.489
878.508	106.492
879.507	106.502
880.506	106.528
881.506	106.561
882.505	106.604
883.505	106.656
884.504	106.716
885.504	106.766
886.503	106.799
887.503	106.778
888.502	106.726
889.501	106.644
890.501	106.533
891.500	106.409
892.500	106.431
893.499	106.495
894.499	106.655
895.498	106.817
896.498	106.979
897.497	107.143
898.496	107.272
899.496	107.295
900.495	107.315
901.495	107.306
902.494	107.280
903.494	107.249
904.493	107.214
905.492	107.176
906.492	107.138
907.491	107.100
908.491	107.054
909.490	106.996
910.490	106.936
911.489	106.875
912.489	106.825
913.488	106.793
914.487	106.773
915.487	106.766
916.486	106.786
917.486	106.805
918.485	106.824
919.485	106.833
920.484	106.834
921.484	106.830
922.483	106.822
923.482	106.805
924.482	106.787
925.481	106.770
926.481	106.760
927.480	106.756
928.480	106.758
929.479	106.765
930.478	106.765
931.478	106.755
932.477	106.747
933.477	106.731
934.476	106.720
935.476	106.715
936.475	106.715
937.475	106.720
938.474	106.725
939.473	106.730
940.473	106.708
941.472	106.685
942.472	106.660
943.471	106.633
944.471	106.605
945.470	106.579
946.470	106.558
947.469	106.555
948.468	106.554
949.468	106.553
950.467	106.554
951.467	106.556
952.466	106.556
953.466	106.552
954.465	106.544
955.464	106.540
956.464	106.539
957.463	106.542
958.463	106.547
959.462	106.554
960.462	106.559
961.461	106.567
962.461	106.568
963.460	106.564
964.459	106.554
965.459	106.538
966.458	106.515
967.458	106.531
968.457	106.553
969.457	106.567
970.456	106.573
971.456	106.572
972.455	106.563
973.454	106.547
974.454	106.544
975.453	106.544
976.453	106.536
977.452	106.521
978.452	106.497
979.451	106.467
980.450	106.429
981.450	106.438
982.449	106.477
983.449	106.508
984.448	106.532
985.448	106.547
986.447	106.555
987.447	106.554
988.446	106.560
989.445	106.575
990.445	106.594
991.444	106.617
992.444	106.645
993.443	106.677
994.443	106.716
995.442	106.777
996.442	106.839
997.441	106.896
998.440	106.949
999.440	106.998
1000.439	107.042
1001.439	107.071
1002.438	107.078
1003.438	107.093
1004.437	107.093
1005.436	107.087
1006.436	107.076
1007.435	107.058
1008.435	107.025
1009.434	106.986
1010.434	106.957
1011.433	106.937
1012.433	106.920
1013.432	106.906
1014.431	106.895
1015.431	106.894
1016.430	106.901
1017.430	106.908
1018.429	106.969
1019.429	107.043
1020.428	107.115
1021.428	107.186
1022.427	107.227
1023.426	107.235
1024.426	107.220
1025.425	107.188
1026.425	107.152
1027.424	107.108
1028.424	107.056
1029.423	107.073
1030.422	107.099
1031.422	107.116
1032.421	107.124
1033.421	107.123
1034.420	107.106
1035.420	107.074
1036.419	107.067
1037.419	107.066
1038.418	107.072
1039.417	107.084
1040.417	107.099
1041.416	107.109
1042.416	107.115
1043.415	107.130
1044.415	107.146
1045.414	107.164
1046.414	107.183
1047.413	107.207
1048.412	107.233
1049.412	107.269
1050.411	107.347
1051.411	107.427
1052.410	107.510
1053.410	107.596
1054.409	107.677
1055.408	107.734
1056.408	107.771
1057.407	107.778
1058.407	107.784
1059.406	107.790
1060.406	107.794
1061.405	107.798
1062.405	107.816
1063.404	107.837
1064.403	107.843
1065.403	107.841
1066.402	107.831
1067.402	107.811
1068.401	107.783
1069.401	107.763
1070.400	107.771
1071.400	107.783
1072.399	107.789
1073.398	107.789
1074.398	107.783
1075.397	107.771
1076.397	107.753
1077.396	107.757
1078.396	107.762
1079.395	107.759
1080.394	107.750
1081.394	107.733
1082.393	107.709
1083.393	107.683
1084.392	107.859
1085.392	108.020
1086.391	108.159
1087.391	108.275
1088.390	108.370
1089.389	108.442
1090.389	108.491
1091.388	108.504
1092.388	108.508
1093.387	108.508
1094.387	108.504
1095.386	108.496
1096.386	108.484
1097.385	108.473
1098.384	108.500
1099.384	108.544
1100.383	108.582
1101.383	108.613
1102.382	108.639
1103.382	108.659
1104.381	108.672
1105.380	108.679
1106.380	108.677
1107.379	108.679
1108.379	108.687
1109.378	108.700
1110.378	108.719
1111.377	108.749
1112.377	108.788
1113.376	108.816
1114.375	108.839
1115.375	108.860
1116.374	108.879
1117.374	108.896
1118.373	108.919
1119.373	108.952
1120.372	108.986
1121.371	109.014
1122.371	109.034
1123.370	109.046
1124.370	109.051
1125.369	109.046
1126.369	109.045
1127.368	109.053
1128.368	109.067
1129.367	109.083
1130.366	109.099
1131.366	109.117
1132.365	109.135
1133.365	109.156
1134.364	109.181
1135.364	109.221
1136.363	109.274
1137.363	109.340
1138.362	109.418
1139.361	109.455
1140.361	109.485
1141.360	109.508
1142.360	109.521
1143.359	109.536
1144.359	109.557
1145.358	109.583
1146.357	109.605
1147.357	109.624
1148.356	109.641
1149.356	109.653
1150.355	109.658
