CHANGE_ID,REPORT_DATE,DATE_CLOSED,REPORTER,REQUEST,TABLES_AFFECTED,CODES_AFFECTED,COMMENT,ACTION
2012.057,08-05-2012,08-05-2012,OGP,Update Asia bounding box coordinates,Area,1084 1118 1130 1135 1285 2329 2364-65 2577 2589 2876 3318 3334-35 3386 3466 3701 3960 3968 3982 3995,,"For areas 1084, 1118, 1130, 1135, 1285, 2329, 2364-65, 2577, 2589, 2876, 3318, 3334-35, 3386, 3466, 3701, 3960, 3968, 3982 and 3995, updated bounding box values."
2012.058,08-05-2012,08-05-2012,OGP,Update Pacific area bounding box,Area,1213 1234 3108,,"For areas 1213, 1234 and 3108, updated bounding box coordinates."
2012.059,08-05-2012,08-05-2012,OGP,Version 7.11.1 interim registry release,,,Registry only.,"Released change requests 2010.030, 2012.041, 2012.042, 2012.046, 2012.047, 2012.055, 2012.057 and 2012.058."
2012.06,26-05-2012,26-05-2012,OGP,Amend area bounding box values,Area,1048 1278 1328 1383 1392 1395 1501 1567 1755 2160 2355 2389 2880 2957 3275 3434 3519 3764 3778 3803-04 3836 3843 3896 3983,,"For areas 1048, 1328, 1383, 1392, 1395, 1501, 1567, 1755, 2160, 2355, 2389, 2957, 3275, 3434, 3519, 3764, 3778, 3803-04, 3836, 3843, 3896 and 3983, amended bounding box coordinates. For areas 1278 and 2880, amended bounding box coordinates and description."
2012.061,26-05-2012,26-05-2012,OGP,Version 7.11.2 interim registry release,,,Registry only.,Released change request 2012.060.
2012.062,01-06-2012,01-06-2012,OGP,"Amend Bangladesh maritime boundary, correct miscellaneous bounding boxes.",Area,1041 1478 1675 2352 2363 2826 3217 3941,,"For areas 1041, 1478, 1675, 2352, 2363, 2826, 3217 and 3941, amended bounding box coordinates."
2012.063,01-06-2012,01-06-2012,OGP,Version 7.11.3 interim registry release,,,Registry only.,Released change request 2012.062.
2012.064,20-06-2012,31-07-2012,OGP,Correct GML,Unit of Measure; Coordinate Operation,9101; 1283 1673,,"For unit 9101, corrected GML to use base unit construct. For tfm 1673, corrected entity status in ebRIM (GML was correct). For tfm 1283, corrected entity status in ebRIM and removed spurious deprecation trail."
2012.065,22-06-2012,19-07-2012,Mikael Rittri; Carmenta AB,Review Faroe CRS remarks,Coordinate Reference System,3173,,"For CRS 3173, amended remarks."
2012.066,22-06-2012,19-07-2012,Lars Engberg; Lantm„teriet,Add Sweden CRSs,,,,"Added CRSs 5628 and 5645-57. For CRS 7404, corrected area fro 1225 to 3313."
2012.067,02-07-2012,31-07-2012,OGP,Correct Brazil CRS,Coordinate Reference System,5532,,Deprecated CRS 5527 and added replacement 5858.
2012.068,05-07-2012,10-08-2012,OGP,Review axis names,Coordinate Axis Name; Coordinate System,9905 9916-17; 6512,,"For axis 9905, amended description and remarks. Deprecated axes 9916-17 and CS 6512; added replacement CS 1032."
2012.069,19-07-2012,19-07-2012,OGP,Version 7.11.3 interim registry release,,,Registry only.,"Released change requests 2011.038, 2012.065 and 2012.066."
2012.07,31-07-2012,26-11-2012,OGP,Add Brazil CRSs,Area; Datum; Coordinate Reference System; Coordinate Operation,1358 1814 3418 3447 3833 3835 3840 3842 3845 3851 3881 3884 3887; 1075; 5527 5530 5535 29101 29195; 1864 1867 1877 5528-29 5542-43 15485,,"Added areas 4016, 4023-24 and 4026, CRSs 5875-77 and 5880 and tfms 5881-82. For areas 3418 and 3447, amended polygon and bounding box. For areas 1358, 1814, 3835, 3840 and 3842, amended description, polygon and bounding box. For area 3833, amended description and polygon. For area 3881, amended name, description, bounding box and polygon. For area 3887, amended name, description and polygon. Deprecated areas 3845, 3851 and 3884. For CRSs 5535 and 29195, changed area code from 3851 to 3447. For datum 1075, CRSs 5527, 5530 and 29101, changed area code from 3845 to 1053. For tfms 1877 and 15845, changed area code from 3845 to 1053, amended scope and remarks. For tfm 1867, changed area code from 3845 to 3887. For tfm 1864, changed area code from 1358 to 4016. For tfm 5528, changed area code from 3884 to 3887, amended scope and remarks. For tfm 5542, changed area code from 3884 to 3887, amended scope. For tfms 5529 and 5543, amended scope."
2012.071,31-07-2012,31-07-2012,OGP,Version 7.11.5 interim registry release,,,Registry only.,"Released change requests 2011.106, 2012.064 and 2012.067."
2012.072,07-08-2012,10-08-2012,OGP,Correct South Africa tfm area,Coordinate Operation,1129 1504,,"For tfm 1504, changed area code from 1215 to 3309, added scope. For tfm 1129, added scope."
2012.073,10-08-2012,10-08-2012,OGP,Version 7.12 release,,,Includes change requests 2011.046. 2012.068 2012.072 and intermediate releases 7.11.1 through 7.11.5.,Version 7.12 full release of Dataset.
2012.074,12-08-2012,17-08-2012,OGP,Correct Namibia transformation remarks,Coordinate Operation,1226 1271,,"For tfm 1271, in remarks corrected erroneous example. For tfm 1226 added additional remarks."
2012.075,16-08-2012,12-06-2013,Victor Minor; Blue Marble Geographics,Add transformation method example,Coordinate Operation Method,9624,,"For method 9624, added example."
2012.076,16-08-2012,17-08-2012,OGP,Add area polygons,Area,See actions,Valid Area code 1263 has no associated polygon. Areas that had been deprecated before the date of the v8.0 release have no associated polygon.,Polygon GML added for 2903 areas that are valid at time of v8.0 release.
2012.077,16-08-2012,17-08-2012,OGP,Version 8.0 release,,,Version 8.0 marks the upgrade of the online registry from GML version v3.2.0 to v3.2.1 and of the addition of area polygons to the Dataset.,Version 8.0 full release of Dataset.
2012.078,19-08-2012,26-11-2012,Phil Summerfield; ExxonMobil,Amend Europe UTM CRS aliases,Coordinate Reference System,3034-35 3040-49 3067 4647 4839 5048 5649-53,,"For CRSs 3034-35, in EPSG alias removed ""ETRS-"" and changed naming system from alias to abbreviation; in remarks amended codes. For CRSs 3042 and 3067, in EPSG alias removed ""ETRS-"". For CRSs 3040-41 and 3046-49, in EPSG alias changed ""ETRF89 / TMxx"" to ""ETRF89 / UTM zone xxN(N-E)"". For CRSs 3043-45, added remarks to Germany alternative identifier. For CRS 4647, amended aliases. For CRS 5048, amended remarks. For CRSs 4839 and 5649-53, added aliases."
2012.08,27-08-2012,26-11-2012,Tom Owen; Mid Point Geo,Amend database field description,,,"No changes to Dataset data content. No action in registry. Applies to database releases v8.1 and later, i.e. releases including this change request.","In Access database CRS table, amended description of SOURCE_GEOGCRS_CODE field from 'For projected CRSs only, the code for the associated base geog CRS' to 'For derived CRSs only, the code for the associated base CRS'. Also changed the field's caption from 'Base GeogCRS Code' to 'Base CRS Code'. For backward compatibility reasons field name SOURCE_GEOGCRS_CODE is retained."
2012.081,21-09-2012,26-11-2012,Melita Kennedy; ESRI,Correct Brunei transformation,Coordinate Operation,5248-49,,"Deprecated transformation 5248 and added replacement 5878. For tfm 5249, in remarks amended cross-referenced tfm code."
2012.082,24-09-2012,26-11-2012,OGP,Correct FSU minor spelling errors,Coordinate Reference System,5562-5 28404-32,,"For CRSs 5562-5 and 28404-32, in remarks corrected spelling of 'false'."
2012.083,27-09-2012,26-11-2012,"Melita Kennedy, ESRI",Correct Mayotte CRS,Coordinate Reference System,2980 4471 4474,,"Deprecated CRS 4474 and added replacement 5879. For CRSs 2980 and 4471, in remarks updated cross-referenced code. Added tfm 5888."
2012.084,18-10-2012,26-11-2012,Murakami Masatoshi; JAXA,Add Arctic data,,,,"Added CS 1035, proj 5889 and projCRS 5890."
2012.085,18-10-2012,26-11-2012,Malcolm Archbold; Beca,Add Tonga data,,,,"Added datum 1095, proj 5883, CRSs 5884-87."
2012.086,31-10-2012,23-08-2013,Melita Kenndey; ESRI,Add Austria data,,,,Added transformation 5891.
2012.087,31-10-2012,17-12-2012,Yuriy Stopkhay; RIGC,Amend Ukraine data,Datum; Coordinate Reference System; Coordinate Operation,1077; 5558 5560-83; 5586 5590 5822 5840 16303-04,,"For CRSs 5558 and 5560, amended name. For CRS 5561, amended name, deleted alias. For CRSs 5562-65, amended name, alias and remarks; deleted alias remarks. For CRSs 5566-83, amended name, alias(es) and remarks. For tfm 5586, amended name and remarks. For tfm 5822, amended name and info source, deleted alias. For tfms 5590 and 5840, amended name and remarks, deleted alias. For datum 1077, corrected realisation epoch. For proj 16303, removed spurious alias. For proj 16304, added alias."
2012.088,18-11-2012,25-04-2013,OGP,Add Arctic regional CRSs,,,,"Added areas 4019, 4027-29, 4031-34, 4037-38, 4040-43 and 4045, coordinate systems 1036-38, projections 5901-20 and CRSs 5921-40."
2012.089,18-11-2012,25-04-2013,OGP,Add Arctic CRSs,,,,"Added areas 4030, 4036, 4039, 4044, 4046-65, 4070-4120 and 4123-24, proj 5943-44 and 5977-6049, CRSs 6050-6125."
2012.091,20-11-2012,26-11-2012,OGP,Amend area name,Area,1289,,"For area 1289, in name inserted missing 'G'."
2012.092,21-11-2012,26-11-2012,Tom Owen; Mid Point Geo,Correct New Zealand tfm remarks,Coordinate Operation,1566,,"For tfm 1566, in remarks corrcted cross reference to 1701."
2012.093,23-11-2012,26-11-2012,OGP,Version 8.1 release,,,"Includes change requests 2010.081. 2011.107, 2012.043, 2012.045, 2012.070, 2012.078, 2012.080, 2012.081 through 2012.085, 2012.091 and 2012.092.",Version 8.1 full release of Dataset.
2012.094,29-11-2012,17-12-2012,Per Christian Bratheim; NMA,Add Norway CRSs,Datum; Coordinate Reference System,5174; 5776,,"Added areas 4066-69, datum 5941, CRSs 5941-42 and 5945-76. For CRS 5776, in remarks added cross-referencing. For datum 5174, corrected name and in remarks added cross-referencing."
2012.095,30-11-2012,17-01-2013,OGP,Add Cayman Island data,Ellipsoid; Datum; Coordinate Reference System; Coordinate Operation,7008; 6723 6726; 3356-57 4723 4726; 15814 15829-30,,"Added area 4121, CS 1039, method 1050, datums 1097-1100, proj 6126-27, CRSs 6128-35 and 6141, tfms 6136-40 and 6142-43. Deprecated CRSs 3356-57 and added replacemens 6128-29. For datum 6723, CRSs 4723 and 4726, changed name and information source, added remarks. For datum 6726, changed name and information source, amended datum origin, added aliases and remarks. For ellipsoid 7008, amended remarks. For transformations 15814 and 15829-30, amended name and added previous name as an alias."
2012.096,01-12-2012,29-01-2013,OGP,Deprecate duplicate CS,Coordinate System; Coordinate Redference System,4462; 3576,,"Deprecated CS 4462. For CRS 3576, changed CS code from 4462 to 1035."
2012.097,05-12-2012,15-06-2013,OGP,Update WGS 84 datum remarks,Datum,6326,,"For datum 6326, amended origin definition and remarks."
2012.098,17-12-2012,17-12-2012,OGP,Version 8.1.1 interim registry release,,,Registry only.,Released change requests 2012.087 and 2012.094.
2013.001,17-01-2013,17-01-2013,OGP,Version 8.1.2 interim registry release,,,Registry only.,Released change request 2012.095.
2013.002,17-01-2013,29-01-2013,Per Christian Bratheim; NMA,Add Norway CRSs,Coordinate Reference System,5942,,"Added CRSs 6144-76. For CRS 5942, added aliases."
2013.003,18-01-2013,18-01-2013,OGP,Correct data corrupted in 8.1.2 release,Coordinate Reference System,6131,,"For CRS 6131, added missing CS."
2013.004,18-01-2013,18-01-2013,OGP,Version 8.1.3 interim registry release,,,Registry only.,Released change request 2013.003.
2013.005,18-01-2013,29-01-2013,OGP,Add Cayman Islands data,Coordinate Reference System,6129 6141,,Added transformation 6177. For CRS 6129 corrected typographic error in alias. For CRS 6141 corrected typographic errors in name and alias.
2013.006,18-01-2013,29-01-2013,OGP,Version 8.1.4 interim registry release,,,Registry only.,"Released change requests 2012.096, 2013.002 and 2013.005."
2013.007,08-02-2013,21-07-2013,John Conner; EnSoCo,Add Brazil SIRGAS UTM N zones.,Area,1833 3439,,"Added areas 4129 and 4133 and CRSs 6210-11. For area 3439, amended description, bounding box and polygon. For area 1833, in description corrected punctuation."
2013.008,11-03-2013,25-04-2013,Ricardo Lomba; Petrobras,Add Brazil transformations,,,,Added transformations 6191-95.
2013.009,11-03-2013,25-04-2013,Philippe Chessel; Addax Petroleum,Add Nigeria transformation,,,,Added area 4127 and tfm 6196.
2013.01,15-03-2013,25-04-2013,Manuela Vasconcelos; IGEO,Add Portugal vertical data,,,,"Added areas 4125-26, datums 1101-10, CRSs 6178-87."
2013.011,15-03-2013,25-04-2013,Richard Wylde; ExxonMobil,Add Portugal transformations,,,,Added transformations 6188-89.
2013.012,19-03-2013,25-04-2013,Olivier Dubois; OSCARS,Add Belgium compound CRS,Datum; Coordinate Refence System,5110; 5710,,"Added CRS 6190. For datum 5110, amended name, anchor definition and informations source, added alias and remarks. For CRS 5710, amended name and information source, added aliases and remarks."
2013.013,20-03-2013,25-04-2013,OGP,Correct typo in Moldova CRS,4026,Coordinate Reference System,,"For CRS 4026, in remarks inserted missing space."
2013.014,25-04-2013,25-04-2013,OGP,Version 8.2 release,,,"Includes change requests included in v8.1.1 through v8.1.4 interim releases plus 2012.088, 2012.089, 2013.008 through 2013.013.",Version 8.2 full release of Dataset.
2013.015,27-04-2013,29-04-2013,OGP,Fix area 4059 polygon,,,,Generated replacement polygon and loaded to registry.
2013.016,29-04-2013,29-11-2013,Gopi Chand Vuyyuru; KISR,Add Kuwait data,,,No response received from correspondent.,Closed without action.
2013.017,29-04-2013,29-04-2013,OGP,Version 8.2 re-release,,,Includes fix for area polygon 4059.,Version 8.2 full release of Dataset.
2013.018,29-04-2013,21-07-2013,OGP,Add Nepal data,,,,"Added datum 1111, CRS 6207 and tfm 6208."
2013.019,30-04-2013,30-05-2013,Elizabeta Dukadinovska; Cadastre Agency,Add Macedonia data,Coordinate Reference System,3909-10,,"Added proj 6203, projCRSs 6204 and 6316 and tfms 6205-06. For CRSs 3909-10, in remarks added cross-reference."
2013.02,07-05-2013,12-06-2013,OGP,Correct US Michigan data,Coordinate Operation; Datum; Coordinate Reference System,12111-13; 6268; 4268 5623-25 26811-13,GN7-2 updated.,"Deprecated ellipsoid 7009, datums 6009 and 6268, proj 12111-13 and CRSs 4009, 4268 and 26811-13. Added parameter 1038, method 1051, proj 6197-99 and CRSs 6200-02. For CRSs 5623-25, in remarks updated cross-references."
2013.021,08-05-2013,21-07-2013,OGP,Add time-dependent transfomation methods,Coordinate Operation; Coordinate Operation Parameter; Coordinate Operation Method; Unit of Measure,4590-99 5333; 8605-11; 1032-34 1037-39 9606-07 9636; 9202,GN7-2 updated.,"Added units 1025-36 and 1040-43, parameters 1040-47, methods 1053-57. Deprecated tfms 4590-99 and 5333, added replacements 6281-90 and 6301. Added tfms 6291-6300 and 6313-15. For parameters 8605-11, added (symbol) alias, amended information source. For methods 1032-34, 1037-39, 9606-07 and 9636, in formula and remarks amended symbols used for rotation parameters. For UoM 9202, added alias."
2013.022,08-05-2013,12-06-2013,OGP,Add US NAD83(2011) data,Area; Datum; Coordinate Reference System,1155 3190-91; 6152 6759; 4152 4759 4892-93 4956-57,,"Added areas 4162 and 4167, datums 1116-18, CRSs 6317-25 and 6328-54, transformations 6326-27. For area 1155, amended polygon and bounding box. For areas 3190-91, amended name and description. For datums 6152 and 6759 and CRSs 4152, 4759, 4892-93 and 4956-57, in remarks added cross-referencing. Retired CRSs 6094-97."
2013.023,23-05-2013,05-11-2013,OGP,Add US NAD83(2011) projCRS data,Coordinate Reference System,2993-94 3592-93 3630 3643-44 3695 3701,,"Added CRSs 6355-56, 6393-6621 and 6625-37. For CRSs 3592, 3593 and 3630, in remarks corrected cross-referenced code. For CRSs 2993-94 and 3643-44, in remarks corrected erroneous cross-reference to SPCS. For CRS 3695, in remarks corrected typographic error (spurious S in Replaced). For CRS 3701, in remarks deleted erroneous second sentence."
2013.024,23-05-2013,12-06-2013,"Victor Minor, BMG",Check Jamaica affine transformations,Coordinate Operation,10088,Not replaced as may be derived from tfm 10087.,Deprecated tfm 10088.
2013.025,27-05-2013,01-03-2015,OGP,Report changes,,,Effective registry software version 2.5.2.,Revisions to content and layout of reports.
2013.026,28-05-2013,30-05-2013,OGP,Correct geog3D conversions,Coordinate Reference System,4891 4893 4895,Omitted from change 2007.079.,"For CRSs 4891, 4893 and 4895 changed base CRS conversion from 15590, 15588 and 15586 respectively to 15592."
2013.027,30-05-2013,30-05-2013,OGP,Version 8.2.1 interim registry release,,,Registry only.,"Released change requests 2011.096, 2013.019 and 2013.026."
2013.028,05-06-2013,02-09-2013,Bish Karko; BHP,Add US and Mexico vertical data,Area; Datum; Coordinate Reference System,3664; 5103; 5702-03,,"Added area 4161, CS 1043, CRSs 6357-60. For area 3664, amended name, description, bounding box and polygon. For CRS 5703, amended alias and changed area code from 3664 to 4161. For datum 5103, changed area code from 3664 to 4161."
2013.029,12-06-2013,12-06-2013,OGP,Version 8.2.1 interim registry release,,,Registry only.,"Released change requests 2012.052, 2012.075, 2013.020, 2013.022 and 2013.024."
2013.03,15-06-2013,15-06-2013,Philippe Chessel; Addax Petroleum,Amend Nigeria area,Area,4127,,"For area 4127, amended polygon and bounding box."
2013.031,15-06-2013,15-06-2013,OGP,Version 8.2.2 interim registry release,,,Registry only.,Released change requests 2012.097 and 2013.030.
2013.032,17-06-2013,23-08-2013,Manuel Benitez Moncivaez; INEGI,Add Mexico data,Datum; Coordinate Reference System; Coordinate Operation,1042; 4481-89; 4832,,"Added datum 1120, projection 6361, projCRSs 6362-72 and transformation 6373. For datum 1042 and CRSs 4481-89, changed name, deleted RGNA aliases, amended RGN aliases to carry date of 1992 rather than 1993, added old name as alias; in remarks added cross-reference to 2008 data. For  transformation 4832, changed name, deleted RGNA alias, added RGN alias and added old name as alias."
2013.033,19-06-2013,23-08-2013,Sorin Dumitrescu; OMV Petrom,Add Romania transformation.,,,,Notified correspondent that data is already in the Dataset.
2013.034,27-06-2013,21-07-2013,Jim Sibbald; ESRI UK,Amend web Mercator bounding box for web map tile service cells.,Area,3544,,"For area 3544, amended description, bounding box and polygon; added remarks."
2013.035,28-06-2013,01-05-2014,OGP,Review Brunei transformation,,,Unable to establish provenance of transformation quoted in BNPC EP-1.1.2.1 dated 15-4-2013.,Closed without action.
2013.036,21-07-2013,21-07-2013,OGP,Version 8.2.4 interim registry release,,,Registry only.,"Released change requests 2009.079, 2010.034, 2012.044, 2013.007, 2013.018, 2013.021 and 2013.034."
2013.037,26-07-2013,26-07-2013,OGP,Change UoM character code plane,Unit of Measure; Coordinate Operation Parameter,1041 9202;1040-46,CP1232 used for Oracle export file for historic reasons.,"Changed characters to be from CP1232 character set. For UoM 9202 alias 29228 and UoM 1041 alias 29311, changed  æ (mu)  from U+03BC to U+00B5. For coordinate operation parameters 1040-46 aliases 29750, 29721, 29739, 29743, 29757, 29723 and 29719 respectively, replaced (delta) symbol with d and put the parameter in parentheses."
2013.038,26-07-2013,26-07-2013,OGP,Version 8.2.5 interim registry release,,,1) Registry only. 2) Access db data model cannot handle derived units.,Released change request 2013.037. Also changed definition of units 1025 and 1033 from being a derived unit to being a conventional unit.
2013.039,03-08-2013,02-09-2013,OGP,Correct Ukraine CRSs,Coordinate Reference System,5570-83,,Added projections 6374-80 and CRSs 6381-87. Deprecated CRSs 5570-83.
2013.04,04-08-2013,05-11-2013,OGP,Add Australia transformation supersession trails,Coordinate Operation,6313 6315 6392,,"For transformations 6313, 6315 and 6392, added supersession trail."
2013.041,16-08-2013,29-11-2013,Rad Gaidadjiev; BAE Systems,Correct Area polygons,Area,All valid area records.,"Further work on GML descriptions of areas that have 360ø longitude extent is being investigated. Areas that have this longitude range are codes 1996, 3475, 3480; 1031, 1997, 3080, 3474; 1998, 1999, 3391, 3463, 3544; 1262, 2346 and 2830.","For all valid areas at time of change request amended GML descriptions of polygons to be counter-clockwise around external boundary (in accordance with ISO 19125-1:2004), reversing Shape file clockwise external boundary description. (Shape files available through web site continue to conform to clockwise  external boundary description)."
2013.042,21-08-2013,02-09-2013,OGP,Correct unit definitions,Unit of Measure,1027 1030 1032 1034 1041-43,Corrects data issued in change request 2013.021 in dataset version 8.2.4 of 21st July 2013.,"For Units 1027, 1030, 1032, 1034 and 1041-43, amended factors b and c."
2013.043,21-08-2013,23-08-2013,Ruben Esquivel; INEGI Mexico,Correct GRS 1980 remarks,Ellipsoid,7019,,"For ellipsoid 7019, in remarks corrected dynamic form factor value exponent from E8 to E-8."
2013.044,21-08-2013,05-11-2013,OGP,Add US Pacific Territories vertical data,,,,"Added area 4171, datums 1119 and 1121-26, CRSs 6638-6644. For area 2288, removed Aunu'u from description and name."
2013.045,22-08-2013,23-08-2013,OGP,Correct Costa Rica transformation,Coordinate Operation,5474,,Deprecated transformation 5474 and added replacement 6388.
2013.046,23-08-2013,23-08-2013,OGP,Version 8.2.6 interim registry release,,,Registry only.,"Released change requests 2012.086, 2013.032, 2013.033, 2013.043 and 2013.045."
2013.047,01-09-2013,02-09-2013,Hermann Peifer; EEA,Correct Geographic/geocentric conversions example,,,This example does not appear in coordinate operation method code 9602. No action taken with regard to Dataset entries.,GN7-2 example value for q corrected.
2013.048,01-09-2013,10-09-2013,OGP,Correct Cuba info source,Coordinate Reference System,3795-96,,"For CRSs 3795 and 3796, updated Information Source."
2013.049,01-09-2013,02-09-2013,Rob Juergens; ESRI,Correct Cayman data,Coordinate Operation; Coordinate Reference System,6126; 6141,,"Deprecated projection 6126 and CRS 6141, added replacements 6390 and 6391."
2013.05,01-09-2013,02-09-2013,OGP,Correct Australia transformations,Coordinate Operation,6276-80 6301 6313-15,,"Deprecated transformations 6301 and 6314 and added replacements 6389 and 6392. For Tfm 6279, in remarks updated cross-reference; in scope amended residuals. For tfm 6276-78 and 6280, in scope amended residuals. For tfms 6313 and 6315, amended tfm accuracy."
2013.051,02-09-2013,02-09-2013,OGP,Version 8.2.7 interim registry release,,,Registry only.,"Released change requests 2013.028, 2013.039, 2013.042, 2013.047, 2013.049 and 2013.050."
2013.052,10-09-2013,10-09-2013,OGP,Correct GML sexagesimal degree values.,,,,GML description of coordinate operation parmeter values in sexagesimal degrees corrected through v2.4.0 registry software upgrade.
2013.053,10-09-2013,10-09-2013,OGP,Version 8.2.8 interim registry release,,,Registry only.,Released change requests 2013.048 and 2013.052.
2013.054,10-09-2013,08-09-2014,Elaine Bryant; KS DOT,Add US Kansas statewide projection,,,,Added proj 6920-21 and projCRSs 6922-25.
2013.055,21-10-2013,05-11-2013,OGP,Correct US ft abbreviations,Coordinate Reference System; Coordinate Operation,3417-32 3537 3539 3541 3543 3608 3610 3612 3616 6358-59; 14935-36 15316 15318,,"To accord with UoM 9003 for CRSs 3417-32, in name and alias removed space from ftUS; for CRSs 3537, 3539, 3541, 3543, 3608, 3610, 3612, 3616 and 6358-59, in name removed space from ftUS; for projections 14936, 15316 and 15318, in alias removed space from ftUS. For projections 14935 and 14936, corrected transposed aliases."
2013.056,26-10-2013,05-11-2013,OGP,Clarify US Utah change of imperial unit,Coordinate Reference System,2280-82 2849-51 2921-23 3560 3566-70 3675-83 32142-44,,"For projCRSs 2280-82, 2849-51, 2921-23, 3560, 3566-70, 3675-83 and 32142-44, amended remarks to reflect change in Utah law from ft to ftUS."
2013.057,05-11-2013,05-11-2013,OGP,Version 8.2.9 interim registry release,,,Registry only.,"Released change requests 2013.023, 2013.040, 2013.055 and 2013.056."
2013.058,05-11-2013,05-11-2013,OGP,Version 8.2.10 interim registry release,,,Registry only.,Released change request 2013.044.
2013.059,29-11-2013,29-11-2013,OGP,Version 8.3 release,,,"Includes change requests included in v8.2.1 through v8.2.7 interim releases, v8.2.8 through v 8.2.10 releases not made public, and change requests 2013.016 and 2013.041.",Version 8.3 full release of Dataset.
2013.06,02-12-2013,13-12-2013,Yves Th‚riault; MRN Quebec,Add Canada Quebec data,Coordinate Operation; Coordinate Reference System,19944; 2138 32098 32198,,"Added projection 6645 and CRSs 6622-6624. For projection 19944 and CRSs 2138 and 32098, amended scope and in info source added closing period/full stop. For CRS 32198, added remarks, amended scope and in info source added closing period/full stop."
2013.061,05-12-2013,23-12-2013,OGP,Add Iraq projCRS,Coordinate Operation,3894,,"Added CRS 6646. For tfm 3894, amended tfm accuracy from 0 to 1m."
2013.062,06-12-2013,13-12-2013,OGP,Correct bounding box hemisphere values,Area,4141,,"For areas 4141, corrected sign of west bounding longitude."
2013.063,09-12-2013,01-05-2014,Atsushi Yamagiwa; GSI,Add Japan JGD2011 data,Area; Datum; Coordinate Reference System,1864-66 2522 2952 3263; 5122 6612; 4612 4946-47 5723 7414,,"Added areas 4163, 4165-66, 4168, 4170 and 4194, datums 1128-31, CRSs 6666-97, tfms 6698-99, 6712-14 and 6740. For datum 6612 and CRSs 4612, 4946 and 4947, in remarks added cross-reference. For datum 5122, amended name; in alias amended alias name and added remarks; changed area code from 3263 to 4166; amended info source; in remarks added cross-reference. For CRS 5723, amended name and made previous name an alias; in aliases added remarks; changed area code from 3263 to 4166; amended info source; in remarks added cross-reference. For CRS 7414, amended name and changed area code from 3263 to 4166. For areas 1864-66, in extent description changed transliteration of subprefecture from 'shicyo' to 'shicho'; amended bounding box values. For areas 2522, 2952 and 3263, amended polygon and bounding box."
2013.064,09-12-2013,27-01-2014,Richard Wylde; ExxonMobil,Add Canada CGVD2013 data,Area; Datum; Coordinate Reference System,1289; 5114; 5713,,"Added datum 1127, CRSs 6647 and 6649-65, method 1060 and transformation 6648. For datum 5114 and CRS 5713, added remarks. For area 1289, in description deleted duplicated text."
2013.065,12-12-2013,23-12-2013,Martin Desruisseaux; Geomatys,Correct method 1053 example,Coordinate Operation Method,1053,GN7-2 unchanged as not in error.,"For method 1053, in example corrected values in equation for rY'."
2013.067,12-12-2013,13-12-2013,"Jim Dunn, Blue Marble",Correct UoM type,Unit of Measure,1030,,"For UoM 1030, corrected unit type from length to scale."
2013.068,13-12-2013,13-12-2013,OGP,Version 8.3.1 interim registry release,,,Registry only.,"Released change requests 2013.060, 2013.062 and 2013.067."
2013.069,17-12-2013,23-12-2013,Mike Postle-Hacon; RPS Energy,Add Falklands data,Area,1820-21 2355 3247,,"Added area 4172, projection 6702 and projCRS 6703. For areas 1820-21, 2355 and 3247 amended polygon and bounding box."
2013.07,20-12-2013,23-12-2013,OGP,Add Brunei transfomation,,,,Added transformation 6701.
2013.071,20-12-2013,23-12-2013,OGP,Remove control characters from US area record descripion,Area,2171,Caused truncation of string in Oracle export to Access in dataset versions 7.6 through 8.3. No error apparent in registry GUI.,"For area 2171, in description removed spurious LF/CR characters."
2013.072,21-12-2013,23-12-2013,OGP,Version 8.3.2 interim registry release,,,Registry only.,"Released change requests 2013.061, 2013.065, 2013.069, 2013.070 and 2013.071."
2014.001,07-01-2014,27-01-2014,Paul Hasenohr; EEA,Investigate Greece projection value anomoly,Coordinate Operation,19930,Also updated software to correctly display angles stored which have values in integer degree but stored as sexagesimal DMS.,For projection 19930 corrected GML definition of axis units.
2014.002,17-01-2014,27-01-2014,Renzo Maseroli; IGM,Add Italy data,Datum; Coordinate Reference System,6670; 3064-65 4670 4982-83,,"Added areas 4186-87, datum 1132, CRSs 6704-09 and transformations 6710-11. For datum 6670 and CRSs 3064-65, 4670 and 4982-83 added remarks regarding replacement."
2014.003,19-01-2014,27-01-2014,OGP,Correct Serbia transformation remarks,Coordinate Operation,4076,,"For transformation 4076, in remarks changed incorrect reference of HTRS96 to SREF98."
2014.004,27-01-2014,27-01-2014,OGP,Version 8.3.3 interim registry release,,,Registry only.,"Released change requests 2013.064, 2014.001, 2014.002 and 2014.003."
2014.03,30-04-2014,01-05-2014,OGP,Version 8.4 release,,,"Includes change requests included in v8.3.1 through v8.3.4 interim releases plus 2013.035, 2013.063, 2014.008 through 2014.010, 2014.012 through 2014.023 and 2014.028.",Version 8.4 full release of Dataset. Registry software upgraded from v2.4.0 to 2.4.7.
2014.031,01-05-2014,28-07-2014,Lis Maria Leoni Rabaco; Petrobras,Add Brazil data,,,,Advised correspondent that data already in Dataset.
2014.032,07-05-2014,20-05-2014,Melita Kennedy; ESRI,Correct US Nebraska and Wisconsin data.,Coordinate Reference System,6604 6517,,Deprecated NAD83(2011) projCRSs 6604 and 6517 and added replacements 6879 and 6880.
