X	Graphic Profile 1
661.828	18.197
662.828	18.193
663.827	18.188
664.827	18.183
665.827	18.178
666.826	18.174
667.826	18.169
668.826	18.164
669.826	18.159
670.825	18.155
671.825	18.150
672.825	18.147
673.825	18.148
674.824	18.149
675.824	18.151
676.824	18.152
677.824	18.153
678.823	18.154
679.823	18.155
680.823	18.156
681.823	18.157
682.822	18.158
683.822	18.160
684.822	18.161
685.822	18.162
686.821	18.163
687.821	18.164
688.821	18.165
689.821	18.166
690.820	18.167
691.820	18.168
692.820	18.170
693.819	18.171
694.819	18.172
695.819	18.173
696.819	18.174
697.818	18.175
698.818	18.176
699.818	18.177
700.818	18.179
701.817	18.180
702.817	18.181
703.817	18.182
704.817	18.183
705.816	18.184
706.816	18.185
707.816	18.186
708.816	18.188
709.815	18.189
710.815	18.190
711.815	18.191
712.815	18.192
713.814	18.193
714.814	18.194
715.814	18.195
716.813	18.197
717.813	18.198
718.813	18.199
719.813	18.200
720.812	18.201
721.812	18.202
722.812	18.203
723.812	18.204
724.811	18.205
725.811	18.207
726.811	18.208
727.811	18.209
728.810	18.210
729.810	18.211
730.810	18.212
731.810	18.213
732.809	18.214
733.809	18.216
734.809	18.217
735.809	18.218
736.808	18.219
737.808	18.220
738.808	18.221
739.808	18.222
740.807	18.223
741.807	18.225
742.807	18.226
743.806	18.227
744.806	18.228
745.806	18.229
746.806	18.230
747.805	18.231
748.805	18.232
749.805	18.234
750.805	18.235
751.804	18.236
752.804	18.237
753.804	18.238
754.804	18.239
755.803	18.240
756.803	18.241
757.803	18.242
758.803	18.244
759.802	18.245
760.802	18.246
761.802	18.247
762.802	18.248
763.801	18.249
764.801	18.250
765.801	18.251
766.800	18.253
767.800	18.254
768.800	18.255
769.800	18.256
770.799	18.257
771.799	18.253
772.799	18.248
773.799	18.244
774.798	18.239
775.798	18.234
776.798	18.229
777.798	18.224
778.797	18.219
779.797	18.214
780.797	18.209
781.797	18.205
782.796	18.200
783.796	18.195
784.796	18.190
785.796	18.185
786.795	18.180
787.795	18.175
788.795	18.170
789.795	18.165
790.794	18.160
791.794	18.155
792.794	18.150
793.793	18.145
794.793	18.140
795.793	18.135
796.793	18.130
797.792	18.125
798.792	18.120
799.792	18.115
800.792	18.110
801.791	18.105
802.791	18.100
803.791	18.095
804.791	18.090
805.790	18.085
806.790	18.080
807.790	18.075
808.790	18.070
809.789	18.065
810.789	18.060
811.789	18.055
812.789	18.050
813.788	18.045
814.788	18.040
815.788	18.035
816.787	18.030
817.787	18.025
818.787	18.019
819.787	18.014
820.786	18.009
821.786	18.004
822.786	17.999
823.786	17.994
824.785	17.989
825.785	17.984
826.785	17.978
827.785	17.973
828.784	17.968
829.784	17.963
830.784	17.958
831.784	17.953
832.783	17.947
833.783	17.942
834.783	17.937
835.783	17.932
836.782	17.927
837.782	17.921
838.782	17.916
839.781	17.911
840.781	17.906
841.781	17.901
842.781	17.895
843.780	17.890
844.780	17.885
845.780	17.880
846.780	17.874
847.779	17.869
848.779	17.864
849.779	17.858
850.779	17.853
851.778	17.848
852.778	17.843
853.778	17.837
854.778	17.832
855.777	17.827
856.777	17.821
857.777	17.816
858.777	17.811
859.776	17.805
860.776	17.800
861.776	17.795
862.776	17.789
863.775	17.784
864.775	17.779
865.775	17.773
866.774	17.768
867.774	17.762
868.774	17.757
869.774	17.752
870.773	17.746
871.773	17.741
872.773	17.736
873.773	17.731
874.772	17.725
875.772	17.720
876.772	17.715
877.772	17.710
878.771	17.704
879.771	17.699
880.771	17.694
881.771	17.689
882.770	17.683
883.770	17.678
884.770	17.673
885.770	17.668
886.769	17.662
887.769	17.657
888.769	17.652
889.768	17.647
890.768	17.642
891.768	17.636
892.768	17.631
893.767	17.626
894.767	17.621
895.767	17.616
896.767	17.610
897.766	17.605
898.766	17.600
899.766	17.595
900.766	17.590
901.765	17.584
902.765	17.579
903.765	17.574
904.765	17.569
905.764	17.564
906.764	17.558
907.764	17.553
908.764	17.548
909.763	17.543
910.763	17.538
911.763	17.532
912.763	17.527
913.762	17.522
914.762	17.517
915.762	17.511
916.761	17.506
917.761	17.501
918.761	17.496
919.761	17.490
920.760	17.485
921.760	17.480
922.760	17.475
923.760	17.470
924.759	17.464
925.759	17.459
926.759	17.454
927.759	17.449
928.758	17.443
929.758	17.438
930.758	17.433
931.758	17.428
932.757	17.422
933.757	17.417
934.757	17.412
935.757	17.407
936.756	17.401
937.756	17.396
938.756	17.391
939.755	17.385
940.755	17.380
941.755	17.375
942.755	17.370
943.754	17.364
944.754	17.359
945.754	17.354
946.754	17.349
947.753	17.343
948.753	17.338
949.753	17.333
950.753	17.327
951.752	17.322
952.752	17.317
953.752	17.312
954.752	17.306
955.751	17.301
956.751	17.296
957.751	17.290
958.751	17.285
959.750	17.280
960.750	17.275
961.750	17.269
962.750	17.264
963.749	17.259
964.749	17.253
965.749	17.248
966.748	17.243
967.748	17.237
968.748	17.232
969.748	17.226
970.747	17.221
971.747	17.216
972.747	17.210
973.747	17.205
974.746	17.199
975.746	17.194
976.746	17.188
977.746	17.183
978.745	17.177
979.745	17.172
980.745	17.167
981.745	17.161
982.744	17.156
983.744	17.150
984.744	17.145
985.744	17.139
986.743	17.134
987.743	17.128
988.743	17.123
989.742	17.117
990.742	17.112
991.742	17.107
992.742	17.101
993.741	17.096
994.741	17.090
995.741	17.085
996.741	17.079
997.740	17.074
998.740	17.068
999.740	17.063
1000.740	17.057
1001.739	17.052
1002.739	17.047
1003.739	17.041
1004.739	17.036
1005.738	17.030
1006.738	17.025
1007.738	17.019
1008.738	17.014
1009.737	17.008
1010.737	17.003
1011.737	16.998
1012.736	16.992
1013.736	16.987
1014.736	16.981
1015.736	16.976
1016.735	16.970
1017.735	16.965
1018.735	16.959
1019.735	16.954
1020.734	16.948
1021.734	16.943
1022.734	16.938
1023.734	16.932
1024.733	16.927
1025.733	16.921
1026.733	16.916
1027.733	16.910
1028.732	16.905
1029.732	16.899
1030.732	16.894
1031.732	16.888
1032.731	16.883
1033.731	16.878
1034.731	16.872
1035.731	16.867
1036.730	16.861
1037.730	16.856
1038.730	16.850
1039.729	16.845
1040.729	16.839
1041.729	16.834
1042.729	16.828
1043.728	16.823
1044.728	16.818
1045.728	16.812
1046.728	16.807
1047.727	16.801
1048.727	16.796
