X	Graphic Profile 1
643.919	21.500
644.918	21.494
645.918	21.489
646.918	21.484
647.918	21.479
648.918	21.474
649.918	21.468
650.918	21.463
651.918	21.458
652.917	21.452
653.917	21.447
654.917	21.442
655.917	21.436
656.917	21.431
657.917	21.426
658.917	21.420
659.916	21.415
660.916	21.410
661.916	21.404
662.916	21.399
663.916	21.393
664.916	21.388
665.916	21.382
666.916	21.377
667.915	21.371
668.915	21.366
669.915	21.360
670.915	21.355
671.915	21.349
672.915	21.344
673.915	21.338
674.915	21.333
675.914	21.327
676.914	21.321
677.914	21.316
678.914	21.310
679.914	21.304
680.914	21.299
681.914	21.294
682.914	21.290
683.913	21.285
684.913	21.281
685.913	21.276
686.913	21.272
687.913	21.267
688.913	21.263
689.913	21.259
690.913	21.254
691.912	21.250
692.912	21.245
693.912	21.241
694.912	21.237
695.912	21.232
696.912	21.228
697.912	21.223
698.912	21.219
699.911	21.215
700.911	21.210
701.911	21.206
702.911	21.202
703.911	21.198
704.911	21.193
705.911	21.189
706.911	21.185
707.910	21.180
708.910	21.176
709.910	21.172
710.910	21.168
711.910	21.163
712.910	21.159
713.910	21.155
714.910	21.151
715.909	21.147
716.909	21.142
717.909	21.138
718.909	21.134
719.909	21.130
720.909	21.126
721.909	21.122
722.909	21.118
723.908	21.113
724.908	21.109
725.908	21.105
726.908	21.101
727.908	21.097
728.908	21.093
729.908	21.089
730.908	21.085
731.907	21.081
732.907	21.077
733.907	21.073
734.907	21.069
735.907	21.065
736.907	21.061
737.907	21.057
738.907	21.053
739.906	21.049
740.906	21.045
741.906	21.041
742.906	21.037
743.906	21.033
744.906	21.029
745.906	21.026
746.905	21.022
747.905	21.018
748.905	21.014
749.905	21.010
750.905	21.006
751.905	21.002
752.905	20.999
753.905	20.995
754.904	20.991
755.904	20.987
756.904	20.983
757.904	20.979
758.904	20.976
759.904	20.972
760.904	20.968
761.904	20.964
762.903	20.961
763.903	20.957
764.903	20.953
765.903	20.949
766.903	20.946
767.903	20.942
768.903	20.938
