M,Z
1143.855,-16.096
1144.855,-16.093
1145.855,-16.09
1146.855,-16.087
1147.855,-16.085
1148.855,-16.082
1149.855,-16.079
1150.854,-16.076
1151.854,-16.074
1152.854,-16.071
1153.854,-16.068
1154.854,-16.065
1155.854,-16.063
1156.854,-16.06
1157.853,-16.057
1158.853,-16.055
1159.853,-16.052
1160.853,-16.049
1161.853,-16.047
1162.853,-16.044
1163.853,-16.042
1164.853,-16.039
1165.852,-16.037
1166.852,-16.034
1167.852,-16.032
1168.852,-16.029
1169.852,-16.027
1170.852,-16.024
1171.852,-16.022
1172.852,-16.019
1173.851,-16.017
1174.851,-16.014
1175.851,-16.012
1176.851,-16.009
1177.851,-16.007
1178.851,-16.004
1179.851,-16.002
1180.851,-16
1181.85,-15.997
1182.85,-15.995
1183.85,-15.993
1184.85,-15.99
1185.85,-15.988
1186.85,-15.985
1187.85,-15.983
1188.85,-15.981
1189.849,-15.979
1190.849,-15.976
1191.849,-15.974
1192.849,-15.972
1193.849,-15.97
1194.849,-15.967
1195.849,-15.965
1196.849,-15.963
1197.848,-15.961
1198.848,-15.959
1199.848,-15.956
1200.848,-15.954
1201.848,-15.952
1202.848,-15.95
1203.848,-15.948
1204.848,-15.946
1205.847,-15.944
1206.847,-15.942
1207.847,-15.94
1208.847,-15.937
1209.847,-15.935
1210.847,-15.933
1211.847,-15.931
1212.847,-15.929
1213.846,-15.927
1214.846,-15.925
1215.846,-15.923
1216.846,-15.921
1217.846,-15.92
1218.846,-15.918
1219.846,-15.916
1220.846,-15.914
1221.845,-15.912
1222.845,-15.91
1223.845,-15.908
1224.845,-15.906
1225.845,-15.904
1226.845,-15.902
1227.845,-15.9
1228.845,-15.898
1229.844,-15.896
1230.844,-15.894
1231.844,-15.892
1232.844,-15.89
1233.844,-15.889
1234.844,-15.887
1235.844,-15.885
1236.843,-15.883
1237.843,-15.881
1238.843,-15.879
1239.843,-15.877
1240.843,-15.875
1241.843,-15.873
1242.843,-15.871
1243.843,-15.869
1244.842,-15.868
1245.842,-15.866
1246.842,-15.864
1247.842,-15.862
1248.842,-15.86
1249.842,-15.858
1250.842,-15.856
1251.842,-15.854
1252.841,-15.853
1253.841,-15.851
