Kustvak	Metrering	X-coordinaat	Y-coordinaat	Raaihoek, in .01 graden
16	27620	2373500	39098300	23940
16	27780	2381700	39084600	23940
16	27800	2382700	39082900	23940
16	27820	2383700	39081100	23940
16	27980	2391900	39067400	23940
16	28000	2392900	39065700	23940
16	28020	2394000	39064000	23940
16	28180	2402100	39050200	23940
16	28200	2403200	39048500	23940
16	28220	2404200	39046800	23940
16	30180	2504800	38877700	23940
16	30200	2505800	38876000	23940
16	30220	2506800	38874300	23940
16	30440	2517800	38855800	24210
16	30460	2518800	38854100	24210
16	30480	2519900	38852400	24210
16	30690	2530900	38833900	24300
16	30710	2531900	38832200	24300
16	30730	2532900	38830500	24300
16	30950	2544000	38811800	24210
16	30970	2545000	38810100	24210
16	30990	2546100	38808400	24210
16	31200	2556800	38790300	24300
16	31220	2557800	38788600	24300
16	31240	2558800	38786900	24300
16	31450	2570700	38769300	22140
16	31470	2571900	38767800	22140
16	31490	2573200	38766400	22140
16	31570	2578500	38760500	22230
16	31590	2579800	38759000	22230
16	31610	2581200	38757500	22230
16	31690	2586400	38751700	22410
16	31710	2587700	38750200	22410
16	31730	2589100	38748700	22410
16	31810	2594300	38742900	22410
16	31830	2595600	38741400	22410
16	31850	2597000	38740000	22410
16	31930	2602200	38734100	23310
16	31950	2603600	38732600	23310
16	31970	2604900	38731100	23310
16	32050	2610800	38724600	23490
16	32070	2612100	38723100	23490
16	32090	2613500	38721600	23490
16	32180	2619000	38715400	21960
16	32200	2620400	38713900	21960
16	32220	2621900	38712700	21960
16	32300	2628400	38707300	21960
16	32320	2629900	38706000	21960
16	32340	2631400	38704700	21960
16	32430	2638000	38699300	21960
16	32450	2639500	38698000	21960
16	32470	2641100	38696700	21960
16	32550	2647600	38691300	22230
16	32570	2649100	38690000	22230
16	32590	2650700	38688800	22230
16	32680	2657200	38683300	22230
16	32700	2658700	38682000	22230
16	32720	2660300	38680800	22230
16	32800	2666800	38675300	22230
16	32820	2668400	38674100	22230
16	32840	2669900	38672800	22230
16	32920	2676400	38667400	22230
16	32940	2677900	38666100	22230
16	32960	2679400	38664900	22230
16	33050	2686000	38659400	22230
16	33070	2687600	38658100	22230
16	33090	2689100	38656800	22230
16	34110	2767200	38591900	22230
16	34130	2768700	38590700	22230
16	34150	2770300	38589400	22230
16	34300	2781800	38579800	22230
16	34320	2783300	38578500	22230
16	34340	2784900	38577200	22230
16	34480	2795700	38568300	22230
16	34500	2797200	38567000	22230
16	34520	2798700	38565700	22230
16	34660	2809500	38556800	22230
16	34680	2811000	38555500	22230
16	34700	2812600	38554200	22230
16	34830	2822600	38545900	22230
16	34850	2824100	38544600	22230
16	34870	2825600	38543400	22230
16	35010	2836400	38534400	22230
16	35030	2838000	38533100	22230
16	35050	2839500	38531900	22230
17	1880	2647300	38127400	900
17	2080	2628100	38130400	900
17	2300	2606300	38133700	900
17	2510	2585000	38136900	900
17	2710	2565300	38139900	900
17	2900	2547000	38142700	900
17	3080	2528700	38145500	900
17	3240	2512900	38147900	900
17	3290	2507800	38148600	1620
17	3310	2505800	38149000	1620
17	3330	2503900	38149200	1620
17	3360	2501500	38149600	810
17	110	2801600	38044300	3150
17	180	2795600	38047900	3060
17	200	2793900	38048900	3060
17	220	2792200	38050000	3060
17	310	2784500	38054600	3150
17	470	2770800	38062900	3060
17	490	2769100	38063900	3060
17	510	2767400	38064900	3060
17	530	2765600	38066000	3060
17	580	2761400	38068500	3060
17	710	2750200	38075200	3060
17	750	2747100	38077100	2880
17	770	2745500	38078100	2880
17	790	2743700	38079100	2880
17	1290	2700500	38105100	2880
17	1380	2695100	38108400	2970
17	1410	2690200	38111300	2880
17	1460	2685900	38113900	3060
17	1610	2673100	38121600	3060
17	3520	2485600	38150300	35640
17	3730	2464200	38148900	35640
17	3960	2441200	38147500	35640
17	4210	2417600	38142800	32940
17	4410	2400400	38132600	32940
17	4610	2383200	38122500	32940
17	4660	2378200	38119500	30600
17	4680	2376500	38118500	30600
17	4700	2374800	38117500	30600
17	4720	2373100	38116500	32940
17	4830	2364200	38111200	32940
17	4960	2353000	38104700	32940
17	5120	2339200	38096500	32940
17	5300	2323700	38087400	32940
17	5580	2298000	38077100	34290
17	5840	2272600	38069200	34290
17	6020	2256200	38064100	34290
17	6190	2239200	38058900	34290
17	6380	2221600	38053400	34290
17	6630	2197700	38046000	34290
17	6840	2177100	38039700	34290
17	7050	2157100	38033500	34290
17	7300	2133700	38026200	34290
17	7510	2113900	38020100	34290
17	7680	2097300	38015000	34290
17	7780	2087300	38011900	34290
17	7910	2075400	38008200	34290
17	8020	2064500	38004800	34290
17	8220	2044200	38001800	35370
17	8510	2016300	37998500	35370
17	8770	1990500	37995500	35370
17	9030	1964200	37992400	35370
17	9360	1931900	37988600	35370
17	9510	1916700	37986800	35370
17	9620	1905600	37985500	35370
17	9790	1889200	37983600	35370
17	9850	1883100	37982900	34200
17	10460	1823400	37973100	33480
17	10680	1803000	37963600	33480
17	10920	1781800	37953600	33480
17	11120	1763200	37945000	33480
17	11360	1741900	37935000	33480
17	11620	1717900	37923800	33480
17	11910	1692000	37911700	33480
17	12140	1670800	37901800	33480
17	12410	1646300	37891700	34020
17	12620	1626500	37884500	34020
17	12820	1607700	37877700	34020
17	13000	1590800	37871600	34020
17	13180	1573900	37865400	34020
17	13350	1557400	37859500	34020
17	13540	1540000	37853200	34020
17	13630	1530700	37849800	33120
17	13720	1523900	37844600	32220
17	13810	1516700	37839100	32220
17	13910	1508800	37833000	32220
17	14010	1501300	37827300	31680
17	14120	1492100	37820300	32220
17	14270	1480600	37811500	32220
17	14500	1462300	37797500	32220
17	14670	1448800	37787200	32220
17	14870	1432900	37775100	32310
17	390	2777600	38058700	3060
17	410	2775900	38059800	3060
17	430	2774200	38060800	3060
17	610	2758800	38070100	3060
17	630	2757100	38071100	3060
17	650	2755400	38072100	3060
17	1520	2681000	38116900	2880
17	1540	2679100	38118000	2880
17	1560	2677400	38119000	2880
17	1640	2671300	38122700	1980
17	1660	2668800	38124200	1980
17	1680	2666800	38124500	1980
17	1710	2663900	38124900	810
17	1780	2657500	38125900	900
17	1800	2655400	38126200	900
17	1820	2653600	38126500	900
17	1940	2641200	38128400	900
17	1960	2639100	38128700	900
17	1980	2637300	38129000	900
17	2170	2618600	38131800	90
17	2190	2616400	38132100	90
17	2210	2614600	38132400	90
17	2380	2598200	38134900	540
17	2400	2596200	38135200	540
17	2420	2594300	38135500	540
17	2610	2575500	38138400	540
17	2630	2573800	38138600	540
17	2650	2571500	38139000	540
17	2780	2558700	38140900	540
17	2800	2556600	38141200	540
17	2820	2554700	38141500	540
17	2950	2541500	38143500	540
17	2970	2539400	38143900	540
17	2990	2537500	38144100	540
17	3170	2520300	38146800	540
17	3190	2518600	38147000	540
17	3210	2516300	38147400	540
17	3380	2498800	38150000	180
17	3400	2496900	38150300	180
17	3420	2494800	38150600	180
17	3600	2476900	38149700	35910
17	3620	2474900	38149600	35910
17	3640	2472900	38149500	35910
17	3830	2454200	38148300	35640
17	3850	2451900	38148200	35640
17	3870	2450200	38148100	35640
17	4060	2431400	38146900	35640
17	4080	2429400	38146800	35640
17	4100	2427400	38146700	35640
17	4130	2423900	38146500	35640
17	4170	2420400	38144400	35550
17	4190	2418700	38143400	35550
17	4220	2416100	38141900	35550
17	4750	2370100	38114700	33750
17	4770	2368700	38113900	33750
17	4790	2367400	38113100	33750
17	4860	2360800	38109300	33210
17	4880	2359300	38108300	33210
17	4900	2357400	38107200	33210
17	5010	2348500	38102000	32940
17	5030	2346900	38101000	32940
17	5050	2345100	38100000	32940
17	5180	2333600	38093200	32940
17	5200	2331700	38092100	32940
17	5220	2330100	38091100	30240
17	5370	2317400	38083600	33750
17	5390	2315400	38082500	33750
17	5410	2313500	38081900	33750
17	5650	2291300	38075000	34290
17	5670	2289700	38074500	34290
17	5690	2287500	38073800	34290
17	5910	2266100	38067200	34290
17	5930	2264000	38066600	34290
17	5950	2262300	38066000	34290
17	6080	2249700	38062100	35100
17	6100	2247800	38061500	35100
17	6120	2245600	38060900	35100
17	6260	2232900	38056900	180
17	6280	2231100	38056400	180
17	6300	2228800	38055700	180
17	6480	2211400	38050300	180
17	6500	2209700	38049700	180
17	6520	2207200	38049000	180
17	6710	2189500	38043500	90
17	6730	2187800	38043000	90
17	6750	2185500	38042300	90
17	6920	2169200	38037200	90
17	6940	2167700	38036800	90
17	6960	2165300	38036000	90
17	7130	2149300	38031100	0
17	7150	2147700	38030600	0
17	7170	2145300	38029800	0
17	7360	2127900	38024500	0
17	7380	2126800	38024100	0
17	7400	2124000	38023200	0
17	7580	2106800	38017900	90
17	7600	2105300	38017500	90
17	7620	2102700	38016700	90
17	7700	2094600	38014100	0
17	7720	2093400	38013800	0
17	7740	2090600	38012900	0
17	7810	2084300	38011000	34920
17	7830	2082900	38010500	34920
17	7850	2080500	38009800	34920
17	7950	2071100	38006900	34290
17	7970	2069600	38006400	34290
17	7990	2067200	38005700	34290
17	8040	2062100	38004100	34290
17	8060	2061000	38003800	34290
17	8080	2059000	38003500	34290
17	8340	2032500	38000400	34920
17	8360	2030200	38000100	34920
17	8380	2028500	37999900	34920
17	8630	2004400	37997100	34110
17	8650	2002400	37996900	34110
17	8670	2000400	37996700	34110
17	8860	1980800	37994400	34920
17	8880	1978600	37994100	34830
17	8900	1976800	37993900	34920
17	9160	1951200	37990900	35640
17	9180	1949200	37990700	35640
17	9200	1947200	37990400	35640
17	9520	1916000	37986800	34560
17	9540	1913900	37986500	34560
17	9560	1912000	37986300	34560
17	9690	1898000	37984700	360
17	9710	1897000	37984500	360
17	9730	1894100	37984200	360
17	9870	1881100	37982700	34200
17	9890	1879100	37982400	34200
17	9930	1875300	37982000	33480
17	9950	1872800	37981700	33480
17	9970	1870700	37981400	33480
17	9990	1868600	37981200	33480
17	10070	1860900	37980300	33390
17	10130	1855200	37979600	33390
17	10150	1853300	37979400	33390
17	10170	1851200	37979200	33390
17	10210	1847000	37978700	33480
17	10240	1844400	37978400	33480
17	10260	1841300	37978000	33480
17	10280	1840400	37977900	33480
17	10320	1836600	37977500	33480
17	10350	1833400	37977100	33480
17	10370	1831400	37976800	33480
17	10390	1829600	37976000	33480
17	10550	1814900	37969100	33210
17	10570	1813300	37968400	33210
17	10590	1811300	37967400	33210
17	10790	1792900	37958800	33300
17	10810	1791000	37958000	33300
17	10830	1789300	37957200	33300
17	11000	1774300	37950100	33480
17	11020	1772400	37949300	33480
17	11040	1770600	37948400	33480
17	11210	1754800	37941000	33480
17	11230	1752900	37940100	33480
17	11250	1751200	37939300	33480
17	11460	1732600	37930700	34200
17	11480	1730600	37929700	34200
17	11500	1729000	37929000	34200
17	11750	1705900	37918200	34020
17	11770	1703800	37917200	34020
17	11790	1702300	37916500	34020
17	12000	1683100	37907500	34200
17	12020	1681100	37906600	34200
17	12040	1679500	37905800	34200
17	12250	1660700	37897100	34200
17	12270	1658800	37896200	34200
17	12290	1657000	37895500	34200
17	12500	1637200	37888400	34290
17	12520	1635300	37887700	34290
17	12540	1633500	37887000	34290
17	12750	1613800	37879900	34920
17	12770	1611800	37879100	34920
17	12790	1609900	37878500	34920
17	12900	1599400	37874700	35370
17	12920	1597600	37874000	35370
17	12940	1595600	37873300	35370
17	13090	1581600	37868200	34740
17	13110	1579700	37867500	34740
17	13130	1577800	37866800	34740
17	13270	1564600	37862100	34650
17	13290	1562700	37861400	34650
17	13310	1560800	37860700	34650
17	13410	1551400	37857300	33480
17	13430	1549600	37856600	33480
17	13470	1545800	37855300	33480
17	13510	1542500	37854000	35010
17	13530	1540700	37853400	35010
17	13570	1536600	37851900	33570
17	13590	1534500	37851100	33570
17	13610	1532800	37850500	33570
17	13660	1529000	37848400	32220
17	13680	1527500	37847300	32220
17	13700	1525800	37846000	32220
17	13740	1522200	37843300	32220
17	13760	1520700	37842100	32220
17	13780	1519000	37840900	32220
17	13830	1515500	37838100	31950
17	13850	1514000	37837000	31950
17	13870	1512300	37835700	31950
17	13930	1507000	37831700	31860
17	13950	1505500	37830500	31860
17	13970	1503900	37829300	31860
17	14030	1499600	37826000	31680
17	14050	1498100	37824900	31680
17	14070	1496500	37823700	31680
17	14150	1490200	37818800	31140
17	14170	1488600	37817600	31140
17	14190	1487000	37816400	31140
