M,Z
1158.928,-12.354
1159.928,-12.356
1160.927,-12.358
1161.927,-12.359
1162.927,-12.361
1163.927,-12.362
1164.927,-12.364
1165.927,-12.365
1166.927,-12.367
1167.927,-12.368
1168.927,-12.37
1169.927,-12.371
1170.927,-12.373
1171.927,-12.374
1172.927,-12.376
1173.927,-12.377
1174.927,-12.379
1175.927,-12.38
1176.926,-12.381
1177.926,-12.383
1178.926,-12.384
1179.926,-12.385
1180.926,-12.387
1181.926,-12.388
1182.926,-12.389
1183.926,-12.39
1184.926,-12.391
1185.926,-12.393
1186.926,-12.394
1187.926,-12.395
1188.926,-12.396
1189.926,-12.397
1190.926,-12.398
1191.926,-12.399
1192.925,-12.401
1193.925,-12.402
1194.925,-12.403
1195.925,-12.404
1196.925,-12.405
1197.925,-12.406
1198.925,-12.407
1199.925,-12.408
1200.925,-12.408
1201.925,-12.409
1202.925,-12.41
1203.925,-12.411
1204.925,-12.412
1205.925,-12.413
1206.925,-12.414
1207.925,-12.414
1208.924,-12.415
1209.924,-12.416
1210.924,-12.417
1211.924,-12.417
1212.924,-12.418
1213.924,-12.419
1214.924,-12.42
1215.924,-12.42
1216.924,-12.421
1217.924,-12.421
1218.924,-12.422
1219.924,-12.423
1220.924,-12.423
1221.924,-12.424
1222.924,-12.424
1223.924,-12.425
1224.923,-12.425
1225.923,-12.426
1226.923,-12.426
1227.923,-12.427
1228.923,-12.427
1229.923,-12.428
1230.923,-12.428
1231.923,-12.428
1232.923,-12.429
1233.923,-12.429
1234.923,-12.429
1235.923,-12.43
1236.923,-12.43
1237.923,-12.43
1238.923,-12.431
1239.923,-12.431
1240.922,-12.431
1241.922,-12.431
1242.922,-12.431
1243.922,-12.432
1244.922,-12.432
1245.922,-12.434
1246.922,-12.436
1247.922,-12.438
1248.922,-12.44
1249.922,-12.443
1250.922,-12.445
1251.922,-12.448
1252.922,-12.45
1253.922,-12.453
1254.922,-12.455
1255.922,-12.458
1256.921,-12.461
1257.921,-12.463
1258.921,-12.466
1259.921,-12.469
1260.921,-12.472
1261.921,-12.475
1262.921,-12.478
1263.921,-12.481
1264.921,-12.484
1265.921,-12.487
1266.921,-12.491
1267.921,-12.494
1268.921,-12.497
1269.921,-12.501
1270.921,-12.504
1271.921,-12.507
1272.92,-12.511
1273.92,-12.515
1274.92,-12.518
1275.92,-12.522
1276.92,-12.526
1277.92,-12.529
1278.92,-12.533
1279.92,-12.537
1280.92,-12.541
1281.92,-12.545
1282.92,-12.549
1283.92,-12.553
1284.92,-12.557
1285.92,-12.561
1286.92,-12.566
1287.92,-12.57
1288.919,-12.574
1289.919,-12.579
1290.919,-12.583
1291.919,-12.588
1292.919,-12.592
1293.919,-12.597
1294.919,-12.601
1295.919,-12.606
1296.919,-12.611
1297.919,-12.616
1298.919,-12.62
1299.919,-12.625
1300.919,-12.63
1301,-12.634
1302,-12.636
1303,-12.638
1304,-12.64
